Sample Number,ClassName,Snippet Number,Method,Exist
0,DatatypeConstants,1,DatatypeConstants.YEAR,False
0,DatatypeConstants,2,DatatypeConstants.MONTH,False
0,DatatypeConstants,3,DatatypeConstants.DAY,False
0,DatatypeConstants,4,DatatypeConstants.HOURS,False
0,DatatypeConstants,5,DatatypeConstants.MINUTES,False
1,DatatypeConstants.Field,1,boolean isNegativeInfinity(),False
1,DatatypeConstants.Field,2,boolean isNaN(),False
1,DatatypeConstants.Field,3,boolean isPositiveInfinity(),False
1,DatatypeConstants.Field,4,boolean isZero(),False
1,DatatypeConstants.Field,5,boolean isNormal(),False
2,DatatypeFactory,1,DatatypeFactory getInstance(),False
2,DatatypeFactory,2,"XMLGregorianCalendar newInstance(int year, int month, int day, int hour, int minute, int second, int millisecond)",False
2,DatatypeFactory,3,"XMLGregorianCalendar newInstance(XMLGregorianCalendar date, int hour, int minute, int second, int millisecond)",False
2,DatatypeFactory,4,"XMLGregorianCalendar newInstance(XMLGregorianCalendar date, int hour, int minute, int second)",False
2,DatatypeFactory,5,"XMLGregorianCalendar newInstance(XMLGregorianCalendar date, int hour, int minute)",False
2,DatatypeFactory,6,"XMLGregorianCalendar newInstance(XMLGregorianCalendar date, int hour)",False
2,DatatypeFactory,7,XMLGregorianCalendar newInstance(XMLGregorianCalendar date),False
2,DatatypeFactory,8,"XMLGregorianCalendar newInstance(int year, int month, int day)",False
2,DatatypeFactory,9,"XMLGregorianCalendar newInstance(int year, int month)",False
2,DatatypeFactory,10,XMLGregorianCalendar newInstance(int year),False
3,Duration,1,boolean isNegative(),False
3,Duration,2,boolean isPositive(),False
3,Duration,3,boolean isZero(),False
3,Duration,4,int getYears(),True
3,Duration,5,int getMonths(),True
3,Duration,6,int getDays(),True
3,Duration,7,int getHours(),True
3,Duration,8,int getMinutes(),True
3,Duration,9,int getSeconds(),True
3,Duration,10,int getMilliseconds(),False
3,Duration,11,int getMicroseconds(),False
3,Duration,12,int getNanoseconds(),False
3,Duration,13,int getTimezone(),False
3,Duration,14,int getTimezoneMinutes(),False
3,Duration,15,int getTimezoneHours(),False
3,Duration,16,int getTimezoneOffset(),False
3,Duration,17,int getTimezoneOffsetMinutes(),False
3,Duration,18,int getTimezoneOffsetHours(),False
3,Duration,19,int getTimezoneOffsetSeconds(),False
3,Duration,20,int getTimezoneOffsetMilliseconds(),False
3,Duration,21,int getTimezoneOffsetMicroseconds(),False
3,Duration,22,int getTimezoneOffsetNanoseconds(),False
3,Duration,23,int getTimezoneOffsetNanoseconds(),False
3,Duration,24,int getTimezoneOffsetNanoseconds(),False
3,Duration,25,int getTimezoneOffsetNanoseconds(),False
4,XMLGregorianCalendar,1,boolean isLeapYear(),False
4,XMLGregorianCalendar,2,int getDayOfMonth(),False
4,XMLGregorianCalendar,3,int getDayOfWeek(),False
4,XMLGregorianCalendar,4,int getDayOfYear(),False
4,XMLGregorianCalendar,5,int getMonth(),True
4,XMLGregorianCalendar,6,int getYear(),True
4,XMLGregorianCalendar,7,int getHour(),True
4,XMLGregorianCalendar,8,int getMinute(),True
4,XMLGregorianCalendar,9,int getSecond(),True
4,XMLGregorianCalendar,10,int getMillisecond(),True
4,XMLGregorianCalendar,11,int getTimeZoneOffset(),False
4,XMLGregorianCalendar,12,"int getTimeZoneOffset(int field, int time)",False
4,XMLGregorianCalendar,13,"int getTimeZoneOffset(int field, int time, int timezone)",False
4,XMLGregorianCalendar,14,"int getTimeZoneOffset(int field, int time, int timezone, boolean dst)",False
4,XMLGregorianCalendar,15,"int getTimeZoneOffset(int field, int time, int timezone, boolean dst, boolean rawOffset)",False
4,XMLGregorianCalendar,16,"int getTimeZoneOffset(int field, int time, int timezone, boolean dst, boolean rawOffset, boolean rawOffset)",False
4,XMLGregorianCalendar,17,"int getTimeZoneOffset(int field, int time, int timezone, boolean dst, boolean rawOffset, boolean rawOffset, boolean rawOffset)",False
4,XMLGregorianCalendar,18,"int getTimeZoneOffset(int field, int time, int timezone, boolean dst, boolean rawOffset, boolean rawOffset, boolean rawOffset, boolean rawOffset)",False
4,XMLGregorianCalendar,19,"int getTimeZoneOffset(int field, int time, int timezone, boolean dst, boolean rawOffset, boolean rawOffset, boolean rawOffset, boolean rawOffset, boolean rawOffset)",False
4,XMLGregorianCalendar,20,"int getTimeZoneOffset(int field, int time, int timezone, boolean dst, boolean rawOffset, boolean rawOffset, boolean rawOffset, boolean rawOffset, boolean rawOffset, boolean rawOffset)",False
