Sample Number,ClassName,Snippet Number,Method,Exist
0,CalendarDataProvider,1,boolean add(E e),False
0,CalendarDataProvider,2,boolean addAll(Collection<? extends E> c),False
0,CalendarDataProvider,3,void clear(),False
0,CalendarDataProvider,4,boolean contains(Object o),False
0,CalendarDataProvider,5,boolean containsAll(Collection<?> c),False
1,CalendarNameProvider,1,boolean add(E e),False
1,CalendarNameProvider,2,boolean addAll(Collection<? extends E> c),False
1,CalendarNameProvider,3,void clear(),False
1,CalendarNameProvider,4,boolean contains(Object o),False
1,CalendarNameProvider,5,boolean containsAll(Collection<?> c),False
2,CurrencyNameProvider,1,boolean add(E e),False
2,CurrencyNameProvider,2,"void add(int index, E element)",False
2,CurrencyNameProvider,3,boolean addAll(Collection<? extends E> c),False
2,CurrencyNameProvider,4,"boolean addAll(int index, Collection<? extends E> c)",False
2,CurrencyNameProvider,5,void clear(),False
3,LocaleNameProvider,1,boolean add(E e),False
3,LocaleNameProvider,2,"void add(int index, E element)",False
3,LocaleNameProvider,3,boolean addAll(Collection<? extends E> c),False
3,LocaleNameProvider,4,"boolean addAll(int index, Collection<? extends E> c)",False
3,LocaleNameProvider,5,void clear(),False
4,LocaleServiceProvider,1,Locale getLocale(),False
4,LocaleServiceProvider,2,List<Locale> getAvailableLocales(),False
4,LocaleServiceProvider,3,List<String> getAvailableLanguageTags(),False
4,LocaleServiceProvider,4,List<String> getAvailableCountryCodes(),False
4,LocaleServiceProvider,5,List<String> getAvailableScriptCodes(),False
4,LocaleServiceProvider,6,List<String> getAvailableCurrencyCodes(),False
4,LocaleServiceProvider,7,List<String> getAvailableCalendarTypes(),False
4,LocaleServiceProvider,8,List<String> getAvailableTimeZoneIDs(),False
4,LocaleServiceProvider,9,List<String> getAvailableDisplayLanguages(),False
4,LocaleServiceProvider,10,List<String> getAvailableDisplayCountries(),False
4,LocaleServiceProvider,11,List<String> getAvailableDisplayScripts(),False
4,LocaleServiceProvider,12,List<String> getAvailableDisplayVariants(),False
4,LocaleServiceProvider,13,List<String> getAvailableDisplayRegions(),False
4,LocaleServiceProvider,14,List<String> getAvailableDisplayLanguages(Locale locale),False
4,LocaleServiceProvider,15,List<String> getAvailableDisplayCountries(Locale locale),False
4,LocaleServiceProvider,16,List<String> getAvailableDisplayScripts(Locale locale),False
4,LocaleServiceProvider,17,List<String> getAvailableDisplayVariants(Locale locale),False
4,LocaleServiceProvider,18,List<String> getAvailableDisplayRegions(Locale locale),False
4,LocaleServiceProvider,19,List<String> getAvailableDisplayLanguages(String languageTag),False
4,LocaleServiceProvider,20,List<String> getAvailableDisplayCountries(String languageTag),False
4,LocaleServiceProvider,21,List<String> getAvailableDisplayScripts(String languageTag),False
4,LocaleServiceProvider,22,List<String> getAvailableDisplayVariants(String languageTag),False
4,LocaleServiceProvider,23,List<String> getAvailableDisplayRegions(String languageTag),False
5,TimeZoneNameProvider,1,boolean contains(Object o),False
5,TimeZoneNameProvider,2,boolean remove(Object o),False
5,TimeZoneNameProvider,3,boolean addAll(Collection<? extends E> c),False
5,TimeZoneNameProvider,4,boolean removeAll(Collection<?> c),False
5,TimeZoneNameProvider,5,boolean retainAll(Collection<?> c),False
