ClassName,Method,Return Type
CollapsedStringAdapter,isWhiteSpace(char ch),protected static boolean
CollapsedStringAdapter,marshal(String s),String
CollapsedStringAdapter,unmarshal(String text),String
HexBinaryAdapter,marshal(byte[] bytes),String
HexBinaryAdapter,unmarshal(String s),byte[]
NormalizedStringAdapter,isWhiteSpaceExceptSpace(char ch),protected static boolean
NormalizedStringAdapter,marshal(String s),String
NormalizedStringAdapter,unmarshal(String text),String
XmlAdapter,marshal(BoundType v),abstract ValueType
XmlAdapter,unmarshal(ValueType v),abstract BoundType
