Sample Number,ClassName,Snippet Number,Method,Exist
0,CollapsedStringAdapter,1,boolean add(E e),False
0,CollapsedStringAdapter,2,"void add(int index, E element)",False
0,CollapsedStringAdapter,3,boolean addAll(Collection<? extends E> c),False
0,CollapsedStringAdapter,4,"boolean addAll(int index, Collection<? extends E> c)",False
0,CollapsedStringAdapter,5,void clear(),False
1,HexBinaryAdapter,1,String marshal(byte[] v),True
1,HexBinaryAdapter,2,byte[] unmarshal(String v),True
1,HexBinaryAdapter,3,String toString(byte[] bytes),False
1,HexBinaryAdapter,4,byte[] fromString(String s),False
1,HexBinaryAdapter,5,String toHexString(byte[] bytes),False
1,HexBinaryAdapter,6,byte[] fromHexString(String s),False
1,HexBinaryAdapter,7,String toHex(byte[] bytes),False
1,HexBinaryAdapter,8,byte[] fromHex(String s),False
1,HexBinaryAdapter,9,String toHex(byte b),False
1,HexBinaryAdapter,10,byte fromHex(String s),False
2,NormalizedStringAdapter,1,boolean equals(Object obj),False
2,NormalizedStringAdapter,2,int hashCode(),False
2,NormalizedStringAdapter,3,boolean isEmpty(),False
2,NormalizedStringAdapter,4,int size(),False
2,NormalizedStringAdapter,5,Object clone(),False
2,NormalizedStringAdapter,6,void clear(),False
2,NormalizedStringAdapter,7,boolean contains(Object o),False
2,NormalizedStringAdapter,8,boolean containsAll(Collection<?> c),False
2,NormalizedStringAdapter,9,boolean addAll(Collection<? extends E> c),False
2,NormalizedStringAdapter,10,"boolean addAll(int index, Collection<? extends E> c)",False
2,NormalizedStringAdapter,11,boolean removeAll(Collection<?> c),False
2,NormalizedStringAdapter,12,boolean retainAll(Collection<?> c),False
2,NormalizedStringAdapter,13,E get(int index),False
2,NormalizedStringAdapter,14,"E set(int index, E element)",False
2,NormalizedStringAdapter,15,"void add(int index, E element)",False
2,NormalizedStringAdapter,16,E remove(int index),False
2,NormalizedStringAdapter,17,int indexOf(Object o),False
2,NormalizedStringAdapter,18,int lastIndexOf(Object o),False
2,NormalizedStringAdapter,19,ListIterator<E> listIterator(),False
2,NormalizedStringAdapter,20,ListIterator<E> listIterator(int index),False
2,NormalizedStringAdapter,21,"List<E> subList(int fromIndex, int toIndex)",False
2,NormalizedStringAdapter,22,Object[] toArray(),False
2,NormalizedStringAdapter,23,<T> T[] toArray(T[] a),False
2,NormalizedStringAdapter,24,boolean equals(Object o),False
2,NormalizedStringAdapter,25,int hashCode(),False
2,NormalizedStringAdapter,26,String toString(),False
2,NormalizedStringAdapter,27,void trimToSize(),False
2,NormalizedStringAdapter,28,void ensureCapacity(int minCapacity),False
2,NormalizedStringAdapter,29,"void set(int index, E element)",False
2,NormalizedStringAdapter,30,boolean add(E e),False
2,NormalizedStringAdapter,31,boolean remove(Object o),False
2,NormalizedStringAdapter,32,boolean removeAll(Collection<?> c),False
2,NormalizedStringAdapter,33,boolean retainAll(Collection<?> c),False
2,NormalizedStringAdapter,34,boolean addAll(Collection<? extends E> c),False
2,NormalizedStringAdapter,35,"boolean addAll(int index, Collection<? extends E> c)",False
2,NormalizedStringAdapter,36,boolean removeAll(Collection<?> c),False
2,NormalizedStringAdapter,37,boolean retainAll(Collection<?> c),False
2,NormalizedStringAdapter,38,boolean addAll(Collection<? extends E> c),False
2,NormalizedStringAdapter,39,"boolean addAll(int index, Collection<? extends E> c)",False
2,NormalizedStringAdapter,40,boolean removeAll(Collection<?> c),False
2,NormalizedStringAdapter,41,boolean retainAll(Collection<?> c),False
2,NormalizedStringAdapter,42,boolean addAll(Collection<? extends E> c),False
3,XmlAdapter,1,boolean add(E e),False
3,XmlAdapter,2,"void add(int index, E element)",False
3,XmlAdapter,3,boolean addAll(Collection<? extends E> c),False
3,XmlAdapter,4,"boolean addAll(int index, Collection<? extends E> c)",False
3,XmlAdapter,5,void clear(),False
4,XmlJavaTypeAdapter.DEFAULT,1,boolean add(E e),False
4,XmlJavaTypeAdapter.DEFAULT,2,"void add(int index, E element)",False
4,XmlJavaTypeAdapter.DEFAULT,3,boolean addAll(Collection<? extends E> c),False
4,XmlJavaTypeAdapter.DEFAULT,4,"boolean addAll(int index, Collection<? extends E> c)",False
4,XmlJavaTypeAdapter.DEFAULT,5,void clear(),False
