Sample Number,ClassName,Snippet Number,Method,Exist
1,AudioFileFormat.Type,1,AudioFileFormat.Type getType(),False
1,AudioFileFormat.Type,2,AudioFileFormat getAudioFileFormat(URL url),False
1,AudioFileFormat.Type,3,AudioFileFormat getAudioFileFormat(File file),False
1,AudioFileFormat.Type,4,AudioFileFormat getAudioFileFormat(AudioInputStream stream),False
1,AudioFileFormat.Type,5,"AudioFileFormat getAudioFileFormat(URL url, AudioInputStream stream)",False
2,AudioFormat,1,AudioFormat.Encoding getEncoding(),True
2,AudioFormat,2,float getSampleRate(),True
2,AudioFormat,3,int getSampleSizeInBits(),True
2,AudioFormat,4,int getChannels(),True
2,AudioFormat,5,int getFrameSize(),True
2,AudioFormat,6,float getFrameRate(),True
2,AudioFormat,7,boolean isBigEndian(),True
2,AudioFormat,8,boolean isSigned(),False
2,AudioFormat,9,boolean isEncodingChangeable(),False
2,AudioFormat,10,boolean isFrameLengthChangeable(),False
2,AudioFormat,11,boolean isFrameRateChangeable(),False
2,AudioFormat,12,boolean isSampleRateChangeable(),False
2,AudioFormat,13,boolean isChannelsChangeable(),False
2,AudioFormat,14,boolean isSignedChangeable(),False
2,AudioFormat,15,boolean isBigEndianChangeable(),False
3,AudioFormat.Encoding,1,AudioFormat.Encoding getEncoding(),False
3,AudioFormat.Encoding,2,float getSampleRate(),False
3,AudioFormat.Encoding,3,int getSampleSizeInBits(),False
3,AudioFormat.Encoding,4,int getChannels(),False
3,AudioFormat.Encoding,5,boolean isBigEndian(),False
3,AudioFormat.Encoding,6,boolean isSigned(),False
3,AudioFormat.Encoding,7,boolean isFloat(),False
3,AudioFormat.Encoding,8,boolean isPCM_Signed(),False
3,AudioFormat.Encoding,9,boolean isPCM_Unsigned(),False
3,AudioFormat.Encoding,10,boolean isULAW(),False
3,AudioFormat.Encoding,11,boolean isALAW(),False
3,AudioFormat.Encoding,12,boolean isMULAW(),False
3,AudioFormat.Encoding,13,boolean isAES(),False
3,AudioFormat.Encoding,14,boolean isDVI_R_DVI_L(),False
3,AudioFormat.Encoding,15,boolean isTHP(),False
3,AudioFormat.Encoding,16,boolean isGSM(),False
3,AudioFormat.Encoding,17,boolean isQCELP(),False
3,AudioFormat.Encoding,18,boolean isEvrc(),False
3,AudioFormat.Encoding,19,boolean isSMV(),False
3,AudioFormat.Encoding,20,boolean isG723_24(),False
3,AudioFormat.Encoding,21,boolean isG723_40(),False
3,AudioFormat.Encoding,22,boolean isDVI_R_DVI_L(),False
3,AudioFormat.Encoding,23,boolean isG729(),False
3,AudioFormat.Encoding,24,boolean isMPEG(),False
3,AudioFormat.Encoding,25,boolean isG726(),False
4,AudioInputStream,1,AudioFormat getFormat(),True
4,AudioInputStream,2,int getFrameLength(),False
4,AudioInputStream,3,"int read(byte[] b, int off, int len)",True
4,AudioInputStream,4,int read(byte[] b),True
4,AudioInputStream,5,int skipBytes(int n),False
5,AudioPermission,1,AudioPermission(String actions),False
5,AudioPermission,2,boolean implies(Permission permission),False
5,AudioPermission,3,String getActions(),False
5,AudioPermission,4,boolean equals(Object obj),False
5,AudioPermission,5,int hashCode(),False
6,AudioSystem,1,AudioSystem.getAudioFileFormat(File file),False
6,AudioSystem,2,AudioSystem.getAudioInputStream(File file),False
6,AudioSystem,3,AudioSystem.getMixer(Mixer.Info mixerInfo),False
6,AudioSystem,4,AudioSystem.getSourceDataLine(DataLine.Info dataLineInfo),False
6,AudioSystem,5,AudioSystem.getTargetDataLine(DataLine.Info dataLineInfo),False
7,BooleanControl,1,boolean isEnabled(),False
7,BooleanControl,2,void setValue(boolean value),True
7,BooleanControl,3,boolean isValueSupported(boolean value),False
7,BooleanControl,4,boolean isPrecise(),False
7,BooleanControl,5,boolean isRelative(),False
8,BooleanControl.Type,1,boolean isEnabled(),False
8,BooleanControl.Type,2,void setValue(boolean value),False
8,BooleanControl.Type,3,boolean isValueSupported(boolean value),False
8,BooleanControl.Type,4,boolean isPrecise(),False
8,BooleanControl.Type,5,boolean isPreciseSupported(),False
9,CompoundControl,1,boolean isEnabled(),False
9,CompoundControl,2,void setEnabled(boolean enable),False
9,CompoundControl,3,float getValue(),False
9,CompoundControl,4,void setValue(float value),False
9,CompoundControl,5,float getMaximum(),False
9,CompoundControl,6,float getMinimum(),False
9,CompoundControl,7,float getMajorTickSpacing(),False
9,CompoundControl,8,float getMinorTickSpacing(),False
9,CompoundControl,9,float getPaintTickMarks(),False
9,CompoundControl,10,float getPaintLabels(),False
9,CompoundControl,11,float getPaintValue(),False
9,CompoundControl,12,float getPaintTicks(),False
9,CompoundControl,13,float getPaintBaseline(),False
9,CompoundControl,14,float getPaintBorder(),False
9,CompoundControl,15,float getPaintFocus(),False
9,CompoundControl,16,float getDisplayedValue(),False
9,CompoundControl,17,float getDisplayedValueMinimum(),False
9,CompoundControl,18,float getDisplayedValueMaximum(),False
9,CompoundControl,19,float getDisplayedValueIncrement(),False
9,CompoundControl,20,float getDisplayedValuePrecision(),False
10,CompoundControl.Type,1,boolean isEnabled(),False
10,CompoundControl.Type,2,void setEnabled(boolean enabled),False
10,CompoundControl.Type,3,float getValue(),False
10,CompoundControl.Type,4,void setValue(float value),False
10,CompoundControl.Type,5,float getMaximum(),False
10,CompoundControl.Type,6,float getMinimum(),False
10,CompoundControl.Type,7,float getNormalValue(),False
10,CompoundControl.Type,8,float getPrecision(),False
10,CompoundControl.Type,9,float getValueIncrement(),False
10,CompoundControl.Type,10,float getValueIncrementStepSize(),False
10,CompoundControl.Type,11,float getValueStepSize(),False
10,CompoundControl.Type,12,float getValueStepSizeIncrement(),False
10,CompoundControl.Type,13,float getValueStepSizeIncrementStepSize(),False
10,CompoundControl.Type,14,float getValueStepSizeIncrementStepSizeIncrement(),False
10,CompoundControl.Type,15,float getValueStepSizeIncrementStepSizeIncrementIncrement(),False
10,CompoundControl.Type,16,float getValueStepSizeIncrementStepSizeIncrementIncrementIncrement(),False
10,CompoundControl.Type,17,float getValueStepSizeIncrementStepSizeIncrementIncrementIncrementIncrement(),False
10,CompoundControl.Type,18,float getValueStepSizeIncrementStepSizeIncrementIncrementIncrementIncrementIncrement(),False
10,CompoundControl.Type,19,float getValueStepSizeIncrementStepSizeIncrementIncrementIncrementIncrementIncrementIncrement(),False
10,CompoundControl.Type,20,float getValueStepSizeIncrementStepSizeIncrementIncrementIncrementIncrementIncrementIncrementIncrement(),False
11,Control,1,boolean isPrecise(),False
11,Control,2,boolean isMute(),False
11,Control,3,boolean isEnabled(),False
11,Control,4,void setValue(float value),False
11,Control,5,float getValue(),False
11,Control,6,float getMinimumValue(),False
11,Control,7,float getMaximumValue(),False
11,Control,8,float getPrecision(),False
11,Control,9,float getMuteValue(),False
11,Control,10,float getEnabledValue(),False
11,Control,11,float getValueChangeIncrement(),False
11,Control,12,float getValueChangeIncrement(),False
11,Control,13,float getValueChangeIncrement(),False
11,Control,14,float getValueChangeIncrement(),False
11,Control,15,float getValueChangeIncrement(),False
11,Control,16,float getValueChangeIncrement(),False
11,Control,17,float getValueChangeIncrement(),False
11,Control,18,float getValueChangeIncrement(),False
11,Control,19,float getValueChangeIncrement(),False
11,Control,20,float getValueChangeIncrement(),False
12,Control.Type,1,boolean isPrecise(),False
12,Control.Type,2,boolean isMomentary(),False
12,Control.Type,3,boolean isRelative(),False
12,Control.Type,4,boolean isToggle(),False
12,Control.Type,5,boolean isOnOff(),False
13,DataLine.Info,1,"DataLine.Info(Class lineClass, Format format)",False
13,DataLine.Info,2,"DataLine.Info(Class lineClass, Format format, Object target)",False
13,DataLine.Info,3,"DataLine.Info(Class lineClass, Format format, Object target, int bufferSize)",False
13,DataLine.Info,4,"DataLine.Info(Class lineClass, Format format, Object target, int bufferSize, int flags)",False
13,DataLine.Info,5,"DataLine.Info(Class lineClass, Format format, Object target, int bufferSize, int flags, int maxBufferSize)",False
14,EnumControl,1,boolean isMicrophoneSupported(),False
14,EnumControl,2,boolean isSpeakerSupported(),False
14,EnumControl,3,boolean isLineSupported(),False
14,EnumControl,4,boolean isMuteSupported(),False
14,EnumControl,5,boolean isVolumeSupported(),False
14,EnumControl,6,boolean isRelativeSupported(),False
14,EnumControl,7,boolean isAbsoluteSupported(),False
14,EnumControl,8,boolean isToggleSupported(),False
14,EnumControl,9,boolean isBypassSupported(),False
14,EnumControl,10,boolean isPrecisionSupported(),False
14,EnumControl,11,boolean isPolaritySupported(),False
14,EnumControl,12,boolean isRampSupported(),False
14,EnumControl,13,boolean isWrapSupported(),False
