ClassName,URL
AudioFileFormat,https://docs.oracle.com/javase/8/docs/api/javax/sound/sampled/AudioFileFormat.html
AudioFileFormat.Type,https://docs.oracle.com/javase/8/docs/api/javax/sound/sampled/AudioFileFormat.Type.html
AudioFormat,https://docs.oracle.com/javase/8/docs/api/javax/sound/sampled/AudioFormat.html
AudioFormat.Encoding,https://docs.oracle.com/javase/8/docs/api/javax/sound/sampled/AudioFormat.Encoding.html
AudioInputStream,https://docs.oracle.com/javase/8/docs/api/javax/sound/sampled/AudioInputStream.html
AudioPermission,https://docs.oracle.com/javase/8/docs/api/javax/sound/sampled/AudioPermission.html
AudioSystem,https://docs.oracle.com/javase/8/docs/api/javax/sound/sampled/AudioSystem.html
BooleanControl,https://docs.oracle.com/javase/8/docs/api/javax/sound/sampled/BooleanControl.html
BooleanControl.Type,https://docs.oracle.com/javase/8/docs/api/javax/sound/sampled/BooleanControl.Type.html
CompoundControl,https://docs.oracle.com/javase/8/docs/api/javax/sound/sampled/CompoundControl.html
CompoundControl.Type,https://docs.oracle.com/javase/8/docs/api/javax/sound/sampled/CompoundControl.Type.html
Control,https://docs.oracle.com/javase/8/docs/api/javax/sound/sampled/Control.html
Control.Type,https://docs.oracle.com/javase/8/docs/api/javax/sound/sampled/Control.Type.html
DataLine.Info,https://docs.oracle.com/javase/8/docs/api/javax/sound/sampled/DataLine.Info.html
EnumControl,https://docs.oracle.com/javase/8/docs/api/javax/sound/sampled/EnumControl.html
EnumControl.Type,https://docs.oracle.com/javase/8/docs/api/javax/sound/sampled/EnumControl.Type.html
FloatControl,https://docs.oracle.com/javase/8/docs/api/javax/sound/sampled/FloatControl.html
FloatControl.Type,https://docs.oracle.com/javase/8/docs/api/javax/sound/sampled/FloatControl.Type.html
Line.Info,https://docs.oracle.com/javase/8/docs/api/javax/sound/sampled/Line.Info.html
LineEvent,https://docs.oracle.com/javase/8/docs/api/javax/sound/sampled/LineEvent.html
LineEvent.Type,https://docs.oracle.com/javase/8/docs/api/javax/sound/sampled/LineEvent.Type.html
Mixer.Info,https://docs.oracle.com/javase/8/docs/api/javax/sound/sampled/Mixer.Info.html
Port.Info,https://docs.oracle.com/javase/8/docs/api/javax/sound/sampled/Port.Info.html
ReverbType,https://docs.oracle.com/javase/8/docs/api/javax/sound/sampled/ReverbType.html
