Sample Number,ClassName,Snippet Number,Method,Exist
0,Certificate,1,Certificate getCertificate(int index),False
0,Certificate,2,Certificate[] getCertificates(),False
0,Certificate,3,Certificate[] getTBSCertificates(),False
0,Certificate,4,Certificate[] getCertificates(String type),False
0,Certificate,5,Certificate[] getTBSCertificates(String type),False
1,X509Certificate,1,boolean verify(PublicKey key),False
1,X509Certificate,2,"boolean verify(PublicKey key, String sigProvider)",False
1,X509Certificate,3,"boolean verify(PublicKey key, String sigAlgName, byte[] encodedSig)",False
1,X509Certificate,4,"boolean verify(PublicKey key, String sigAlgName, byte[] encodedSig, String provider)",False
1,X509Certificate,5,boolean verify(Certificate cert),False
