Sample Number,ClassName,Snippet Number,Method,Exist
0,AncestorEvent,1,"AncestorEvent(Object source, int id)",False
0,AncestorEvent,2,int getID(),False
0,AncestorEvent,3,Object getSource(),False
0,AncestorEvent,4,Component getComponent(),False
0,AncestorEvent,5,Component getChanged(),False
1,CaretEvent,1,void addCaretListener(CaretListener l),False
1,CaretEvent,2,int getDot(),True
1,CaretEvent,3,int getMark(),True
1,CaretEvent,4,void setDot(int dot),False
1,CaretEvent,5,void setMark(int mark),False
2,ChangeEvent,1,void addChangeListener(ChangeListener l),False
2,ChangeEvent,2,void removeChangeListener(ChangeListener l),False
2,ChangeEvent,3,ChangeEvent getChangeEvent(),False
2,ChangeEvent,4,Object getSource(),False
2,ChangeEvent,5,void fireStateChanged(),False
3,DocumentEvent.EventType,1,void insertUpdate(DocumentEvent e),False
3,DocumentEvent.EventType,2,void removeUpdate(DocumentEvent e),False
3,DocumentEvent.EventType,3,void changedUpdate(DocumentEvent e),False
3,DocumentEvent.EventType,4,void attributeChanged(DocumentEvent e),False
3,DocumentEvent.EventType,5,"void insertUpdate(DocumentEvent e, int offs, int len)",False
3,DocumentEvent.EventType,6,"void removeUpdate(DocumentEvent e, int offs, int len)",False
3,DocumentEvent.EventType,7,"void changedUpdate(DocumentEvent e, int offs, int len)",False
3,DocumentEvent.EventType,8,"void attributeChanged(DocumentEvent e, int offs, int len)",False
4,EventListenerList,1,boolean add(E e),False
4,EventListenerList,2,E get(int index),False
4,EventListenerList,3,"E set(int index, E element)",False
4,EventListenerList,4,boolean remove(Object o),False
4,EventListenerList,5,void clear(),False
5,HyperlinkEvent,1,HyperlinkEvent.EventType getEventType(),True
5,HyperlinkEvent,2,URL getURL(),True
5,HyperlinkEvent,3,MouseEvent getMouseEvent(),False
5,HyperlinkEvent,4,Object getSource(),False
5,HyperlinkEvent,5,void setHandled(boolean handled),False
6,HyperlinkEvent.EventType,1,HyperlinkEvent.EventType.ACTIVATED,False
6,HyperlinkEvent.EventType,2,HyperlinkEvent.EventType.CHANGED,False
6,HyperlinkEvent.EventType,3,HyperlinkEvent.EventType.ENTERED,False
6,HyperlinkEvent.EventType,4,HyperlinkEvent.EventType.EXITED,False
