ClassName,Method,Return Type
CallSite,dynamicInvoker(),abstract MethodHandle
CallSite,getTarget(),abstract MethodHandle
CallSite,setTarget(MethodHandle newTarget),abstract void
CallSite,type(),MethodType
ConstantCallSite,dynamicInvoker(),MethodHandle
ConstantCallSite,getTarget(),MethodHandle
ConstantCallSite,setTarget(MethodHandle ignore),void
LambdaMetafactory,"altMetafactory(MethodHandles.Lookup caller, String invokedName, MethodType invokedType, Object... args)",static CallSite
LambdaMetafactory,"metafactory(MethodHandles.Lookup caller, String invokedName, MethodType invokedType, MethodType samMethodType, MethodHandle implMethod, MethodType instantiatedMethodType)",static CallSite
MethodHandle,"asCollector(Class<?> arrayType, int arrayLength)",MethodHandle
MethodHandle,asFixedArity(),MethodHandle
MethodHandle,"asSpreader(Class<?> arrayType, int arrayLength)",MethodHandle
MethodHandle,asType(MethodType newType),MethodHandle
MethodHandle,asVarargsCollector(Class<?> arrayType),MethodHandle
MethodHandle,bindTo(Object x),MethodHandle
MethodHandle,invoke(Object... args),Object
MethodHandle,invokeExact(Object... args),Object
MethodHandle,invokeWithArguments(List<?> arguments),Object
MethodHandle,invokeWithArguments(Object... arguments),Object
MethodHandle,isVarargsCollector(),boolean
MethodHandle,toString(),String
MethodHandle,type(),MethodType
MethodHandleProxies,"asInterfaceInstance(Class<T> intfc, MethodHandle target)",static <T> T
MethodHandleProxies,isWrapperInstance(Object x),static boolean
MethodHandleProxies,wrapperInstanceTarget(Object x),static MethodHandle
MethodHandleProxies,wrapperInstanceType(Object x),static Class<?>
MethodHandles,arrayElementGetter(Class<?> arrayClass),static MethodHandle
MethodHandles,arrayElementSetter(Class<?> arrayClass),static MethodHandle
MethodHandles,"catchException(MethodHandle target, Class<? extends Throwable> exType, MethodHandle handler)",static MethodHandle
MethodHandles,"collectArguments(MethodHandle target, int pos, MethodHandle filter)",static MethodHandle
MethodHandles,"constant(Class<?> type, Object value)",static MethodHandle
MethodHandles,"dropArguments(MethodHandle target, int pos, Class<?>... valueTypes)",static MethodHandle
MethodHandles,"dropArguments(MethodHandle target, int pos, List<Class<?>> valueTypes)",static MethodHandle
MethodHandles,exactInvoker(MethodType type),static MethodHandle
MethodHandles,"explicitCastArguments(MethodHandle target, MethodType newType)",static MethodHandle
MethodHandles,"filterArguments(MethodHandle target, int pos, MethodHandle... filters)",static MethodHandle
MethodHandles,"filterReturnValue(MethodHandle target, MethodHandle filter)",static MethodHandle
MethodHandles,"foldArguments(MethodHandle target, MethodHandle combiner)",static MethodHandle
MethodHandles,"guardWithTest(MethodHandle test, MethodHandle target, MethodHandle fallback)",static MethodHandle
MethodHandles,identity(Class<?> type),static MethodHandle
MethodHandles,"insertArguments(MethodHandle target, int pos, Object... values)",static MethodHandle
MethodHandles,invoker(MethodType type),static MethodHandle
