ClassName,URL
AdapterManagerIdHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableInterceptor/AdapterManagerIdHelper.html
AdapterNameHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableInterceptor/AdapterNameHelper.html
AdapterStateHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableInterceptor/AdapterStateHelper.html
CurrentHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableInterceptor/CurrentHelper.html
ForwardRequestHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableInterceptor/ForwardRequestHelper.html
InvalidSlotHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableInterceptor/InvalidSlotHelper.html
IORInterceptor_3_0Helper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableInterceptor/IORInterceptor_3_0Helper.html
IORInterceptor_3_0Holder,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableInterceptor/IORInterceptor_3_0Holder.html
ObjectIdHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableInterceptor/ObjectIdHelper.html
ObjectReferenceFactoryHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableInterceptor/ObjectReferenceFactoryHelper.html
ObjectReferenceFactoryHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableInterceptor/ObjectReferenceFactoryHolder.html
ObjectReferenceTemplateHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableInterceptor/ObjectReferenceTemplateHelper.html
ObjectReferenceTemplateHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableInterceptor/ObjectReferenceTemplateHolder.html
ObjectReferenceTemplateSeqHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableInterceptor/ObjectReferenceTemplateSeqHelper.html
ObjectReferenceTemplateSeqHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableInterceptor/ObjectReferenceTemplateSeqHolder.html
ORBIdHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableInterceptor/ORBIdHelper.html
ServerIdHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableInterceptor/ServerIdHelper.html
