Sample Number,ClassName,Snippet Number,Method,Exist
0,AdapterManagerIdHelper,1,boolean add(E e),False
0,AdapterManagerIdHelper,2,boolean addAll(Collection<? extends E> c),False
0,AdapterManagerIdHelper,3,void clear(),False
0,AdapterManagerIdHelper,4,boolean contains(Object o),False
0,AdapterManagerIdHelper,5,boolean containsAll(Collection<?> c),False
0,AdapterManagerIdHelper,6,boolean equals(Object o),False
0,AdapterManagerIdHelper,7,E get(int index),False
0,AdapterManagerIdHelper,8,int indexOf(Object o),False
0,AdapterManagerIdHelper,9,boolean isEmpty(),False
0,AdapterManagerIdHelper,10,Iterator<E> iterator(),False
0,AdapterManagerIdHelper,11,int lastIndexOf(Object o),False
0,AdapterManagerIdHelper,12,ListIterator<E> listIterator(),False
0,AdapterManagerIdHelper,13,ListIterator<E> listIterator(int index),False
0,AdapterManagerIdHelper,14,boolean remove(Object o),False
0,AdapterManagerIdHelper,15,E remove(int index),False
0,AdapterManagerIdHelper,16,boolean removeAll(Collection<?> c),False
0,AdapterManagerIdHelper,17,boolean retainAll(Collection<?> c),False
0,AdapterManagerIdHelper,18,"E set(int index, E element)",False
0,AdapterManagerIdHelper,19,int size(),False
0,AdapterManagerIdHelper,20,"List<E> subList(int fromIndex, int toIndex)",False
1,AdapterNameHelper,1,boolean add(E e),False
1,AdapterNameHelper,2,E get(int index),False
1,AdapterNameHelper,3,E remove(int index),False
1,AdapterNameHelper,4,"E set(int index, E element)",False
1,AdapterNameHelper,5,int size(),False
2,AdapterStateHelper,1,"boolean is_adapter_state_equal(AdapterState state1, AdapterState state2)",False
2,AdapterStateHelper,2,AdapterState get_adapter_state(),False
2,AdapterStateHelper,3,void set_adapter_state(AdapterState state),False
2,AdapterStateHelper,4,void copy_adapter_state(AdapterState state),False
2,AdapterStateHelper,5,void destroy_adapter_state(AdapterState state),False
3,CurrentHelper,1,getCurrent(),False
3,CurrentHelper,2,getPortableServer(),False
3,CurrentHelper,3,getServerRequestInterceptor(),False
3,CurrentHelper,4,getClientRequestInterceptor(),False
3,CurrentHelper,5,getServerRequestInfo(),False
3,CurrentHelper,6,getClientRequestInfo(),False
3,CurrentHelper,7,getServerResponseInfo(),False
3,CurrentHelper,8,getClientResponseInfo(),False
3,CurrentHelper,9,getServerDurability(),False
3,CurrentHelper,10,getClientDurability(),False
3,CurrentHelper,11,getServerPriority(),False
3,CurrentHelper,12,getClientPriority(),False
3,CurrentHelper,13,getServerThreadPolicy(),False
3,CurrentHelper,14,getClientThreadPolicy(),False
3,CurrentHelper,15,getServerResourceLimits(),False
3,CurrentHelper,16,getClientResourceLimits(),False
3,CurrentHelper,17,getServerLifeSpan(),False
3,CurrentHelper,18,getClientLifeSpan(),False
3,CurrentHelper,19,getServerScheduling(),False
3,CurrentHelper,20,getClientScheduling(),False
3,CurrentHelper,21,getServerRequestProcessingPolicy(),False
3,CurrentHelper,22,getClientRequestProcessingPolicy(),False
3,CurrentHelper,23,getServerRequestInfo(),False
3,CurrentHelper,24,getClientRequestInfo(),False
3,CurrentHelper,25,getServerResponseInfo(),False
3,CurrentHelper,26,getClientResponseInfo(),False
4,ForwardRequestHelper,1,boolean add(E e),False
4,ForwardRequestHelper,2,"void add(int index, E element)",False
4,ForwardRequestHelper,3,boolean addAll(Collection<? extends E> c),False
4,ForwardRequestHelper,4,"boolean addAll(int index, Collection<? extends E> c)",False
4,ForwardRequestHelper,5,void clear(),False
5,InvalidSlotHelper,1,boolean add(E e),False
5,InvalidSlotHelper,2,"boolean add(int index, E element)",False
5,InvalidSlotHelper,3,"void add(int index, Collection<? extends E> c)",False
5,InvalidSlotHelper,4,boolean addAll(Collection<? extends E> c),False
5,InvalidSlotHelper,5,void clear(),False
6,IORInterceptor_3_0Helper,1,IORInterceptor_3_0Helper.getPortableServerInterceptor(),False
6,IORInterceptor_3_0Helper,2,IORInterceptor_3_0Helper.getPortableServer(),False
6,IORInterceptor_3_0Helper,3,IORInterceptor_3_0Helper.getPortableServerInterceptor(),False
6,IORInterceptor_3_0Helper,4,IORInterceptor_3_0Helper.getPortableServer(),False
6,IORInterceptor_3_0Helper,5,IORInterceptor_3_0Helper.getPortableServerInterceptor(),False
6,IORInterceptor_3_0Helper,6,IORInterceptor_3_0Helper.getPortableServer(),False
6,IORInterceptor_3_0Helper,7,IORInterceptor_3_0Helper.getPortableServerInterceptor(),False
6,IORInterceptor_3_0Helper,8,IORInterceptor_3_0Helper.getPortableServer(),False
6,IORInterceptor_3_0Helper,9,IORInterceptor_3_0Helper.getPortableServerInterceptor(),False
6,IORInterceptor_3_0Helper,10,IORInterceptor_3_0Helper.getPortableServer(),False
7,IORInterceptor_3_0Holder,1,boolean is_value(),False
7,IORInterceptor_3_0Holder,2,void _set(org.omg.PortableInterceptor.IORInterceptor_3_0 value),False
7,IORInterceptor_3_0Holder,3,org.omg.PortableInterceptor.IORInterceptor_3_0 value(),False
7,IORInterceptor_3_0Holder,4,void _set_value(org.omg.PortableInterceptor.IORInterceptor_3_0 value),False
7,IORInterceptor_3_0Holder,5,void _duplicate(),False
8,ObjectIdHelper,1,boolean equals(Object obj),False
8,ObjectIdHelper,2,int hashCode(),False
8,ObjectIdHelper,3,E get(int index),False
8,ObjectIdHelper,4,int indexOf(Object o),False
8,ObjectIdHelper,5,E remove(int index),False
9,ObjectReferenceFactoryHelper,1,ObjectReferenceFactoryHelper.getObjectReferenceFactory(),False
9,ObjectReferenceFactoryHelper,2,ObjectReferenceFactory.createObjectReference(Object obj),False
9,ObjectReferenceFactoryHelper,3,"ObjectReferenceFactory.createObjectReference(Object obj, String name)",False
9,ObjectReferenceFactoryHelper,4,"ObjectReferenceFactory.createObjectReference(Object obj, String name, String type_id)",False
9,ObjectReferenceFactoryHelper,5,"ObjectReferenceFactory.createObjectReference(Object obj, String name, String type_id, String[] policy)",False
10,ObjectReferenceFactoryHolder,1,ObjectReferenceFactoryHolder create(),False
10,ObjectReferenceFactoryHolder,2,void destroy(),False
10,ObjectReferenceFactoryHolder,3,ObjectReferenceFactory getFactory(),False
10,ObjectReferenceFactoryHolder,4,void setFactory(ObjectReferenceFactory factory),False
10,ObjectReferenceFactoryHolder,5,void _duplicate(),False
11,ObjectReferenceTemplateHelper,1,boolean add(E e),False
