Sample Number,ClassName,Snippet Number,Method,Exist
0,AdapterInactiveHelper,1,boolean is_inactive(),False
0,AdapterInactiveHelper,2,void activate(),False
0,AdapterInactiveHelper,3,void deactivate(int how),False
0,AdapterInactiveHelper,4,void wait_for_completion(),False
0,AdapterInactiveHelper,5,void abort_current_operation(),False
1,State,1,void activate(),False
1,State,2,void deactivate(int how),False
1,State,3,"void deactivate(int how, int remaining)",False
1,State,4,"void deactivate(int how, int remaining, int completed)",False
1,State,5,"void deactivate(int how, int remaining, int completed, int completed_most_recent)",False
1,State,6,"void deactivate(int how, int remaining, int completed, int completed_most_recent, int completed_most_recent_most_recent)",False
1,State,7,"void deactivate(int how, int remaining, int completed, int completed_most_recent, int completed_most_recent_most_recent, int completed_most_recent_most_recent_most_recent)",False
1,State,8,"void deactivate(int how, int remaining, int completed, int completed_most_recent, int completed_most_recent_most_recent, int completed_most_recent_most_recent_most_recent, int completed_most_recent_most_recent_most_recent_most_recent)",False
1,State,9,"void deactivate(int how, int remaining, int completed, int completed_most_recent, int completed_most_recent_most_recent, int completed_most_recent_most_recent_most_recent, int completed_most_recent_most_recent_most_recent_most_recent, int completed_most_recent_most_recent_most_recent_most_recent_most_recent)",False
1,State,10,"void deactivate(int how, int remaining, int completed, int completed_most_recent, int completed_most_recent_most_recent, int completed_most_recent_most_recent_most_recent, int completed_most_recent_most_recent_most_recent_most_recent, int completed_most_recent_most_recent_most_recent_most_recent_most_recent, int completed_most_recent_most_recent_most_recent_most_recent_most_recent_most_recent)",False
1,State,11,"void deactivate(int how, int remaining, int completed, int completed_most_recent, int completed_most_recent_most_recent, int completed_most_recent_most_recent_most_recent, int completed_most_recent_most_recent_most_recent_most_recent, int completed_most_recent_most_recent_most_recent_most_recent_most_recent, int completed_most_recent_most_recent_most_recent_most_recent_most_recent_most_recent, int completed_most_recent_most_recent_most_recent_most_recent_most_recent_most_recent_most_recent)",False
1,State,12,"void deactivate(int how, int remaining, int completed, int completed_most_recent, int completed_most_recent_most_recent, int completed_most_recent_most_recent_most_recent, int completed_most_recent_most_recent_most_recent_most_recent, int completed_most_recent_most_recent_most_recent_most_recent_most_recent, int completed_most_recent_most_recent_most_recent_most_recent_most_recent_most_recent, int completed_most_recent_most_recent_most_recent_most_recent_most_recent_most_recent_most_recent, int completed_most_recent_most_recent_most_recent_most_recent_most_recent_most_recent_most_recent_most_recent)",False
1,State,13,"void deactivate(int how, int remaining, int completed, int completed_most_recent, int completed_most_recent_most_recent, int completed_most_recent_most_recent_most_recent, int completed_most_recent_most_recent_most_recent_most_recent, int completed_most_recent_most_recent_most_recent_most_recent_most_recent, int completed_most_recent_most_recent_most_recent_most_recent_most_recent_most_recent, int completed_most_recent_most_recent_most_recent_most_recent_most_recent_most_recent_most_recent, int completed_most_recent_most_recent_most_recent_most_recent_most_recent_most_recent_most_recent_most_recent, int completed_most_recent_most_recent_most_recent_most_recent_most_recent_most_recent_most_recent_most_recent_most_recent)",False
