Sample Number,ClassName,Snippet Number,Method,Exist
0,ParameterBlock,1,boolean add(E e),False
0,ParameterBlock,2,"void add(int index, E element)",False
0,ParameterBlock,3,boolean addAll(Collection<? extends E> c),False
0,ParameterBlock,4,"boolean addAll(int index, Collection<? extends E> c)",False
0,ParameterBlock,5,void clear(),False
1,RenderableImageOp,1,"BufferedImage createCompatibleDestImage(BufferedImage src, ColorModel destCM)",False
1,RenderableImageOp,2,BufferedImage createCompatibleWritableImage(BufferedImage src),False
1,RenderableImageOp,3,"BufferedImage filter(BufferedImage src, BufferedImage dest)",False
1,RenderableImageOp,4,void setRenderingHints(RenderingHints rh),False
1,RenderableImageOp,5,RenderingHints getRenderingHints(),False
2,RenderableImageProducer,1,boolean add(E e),False
2,RenderableImageProducer,2,"void add(int index, E element)",False
2,RenderableImageProducer,3,boolean addAll(Collection<? extends E> c),False
2,RenderableImageProducer,4,"boolean addAll(int index, Collection<? extends E> c)",False
2,RenderableImageProducer,5,void clear(),False
3,RenderContext,1,"void setRenderingHint(RenderingHints.Key key, Object value)",False
3,RenderContext,2,Object getRenderingHint(RenderingHints.Key key),False
3,RenderContext,3,void setTransform(AffineTransform tx),True
3,RenderContext,4,AffineTransform getTransform(),True
3,RenderContext,5,void setPaint(Paint paint),False
