ClassName,URL
ArrayType,https://docs.oracle.com/javase/8/docs/api/javax/management/openmbean/ArrayType.html
CompositeDataInvocationHandler,https://docs.oracle.com/javase/8/docs/api/javax/management/openmbean/CompositeDataInvocationHandler.html
CompositeDataSupport,https://docs.oracle.com/javase/8/docs/api/javax/management/openmbean/CompositeDataSupport.html
CompositeType,https://docs.oracle.com/javase/8/docs/api/javax/management/openmbean/CompositeType.html
OpenMBeanAttributeInfoSupport,https://docs.oracle.com/javase/8/docs/api/javax/management/openmbean/OpenMBeanAttributeInfoSupport.html
OpenMBeanConstructorInfoSupport,https://docs.oracle.com/javase/8/docs/api/javax/management/openmbean/OpenMBeanConstructorInfoSupport.html
OpenMBeanInfoSupport,https://docs.oracle.com/javase/8/docs/api/javax/management/openmbean/OpenMBeanInfoSupport.html
OpenMBeanOperationInfoSupport,https://docs.oracle.com/javase/8/docs/api/javax/management/openmbean/OpenMBeanOperationInfoSupport.html
OpenMBeanParameterInfoSupport,https://docs.oracle.com/javase/8/docs/api/javax/management/openmbean/OpenMBeanParameterInfoSupport.html
OpenType,https://docs.oracle.com/javase/8/docs/api/javax/management/openmbean/OpenType.html
SimpleType,https://docs.oracle.com/javase/8/docs/api/javax/management/openmbean/SimpleType.html
TabularDataSupport,https://docs.oracle.com/javase/8/docs/api/javax/management/openmbean/TabularDataSupport.html
TabularType,https://docs.oracle.com/javase/8/docs/api/javax/management/openmbean/TabularType.html
