Sample Number,ClassName,Snippet Number,Method,Exist
0,ChoiceCallback,1,boolean getSelectedIndex(),False
0,ChoiceCallback,2,void setSelectedIndex(int index),True
0,ChoiceCallback,3,String[] getChoices(),True
0,ChoiceCallback,4,String getPrompt(),True
0,ChoiceCallback,5,void setPrompt(String prompt),False
1,ConfirmationCallback,1,boolean confirm(DialogType dialogType),False
1,ConfirmationCallback,2,void setConfirmationResult(boolean result),False
1,ConfirmationCallback,3,String getMessage(),False
1,ConfirmationCallback,4,String getPrompt(),True
1,ConfirmationCallback,5,String getLabel(),False
2,LanguageCallback,1,boolean setLanguage(String language),False
2,LanguageCallback,2,String getLanguage(),False
2,LanguageCallback,3,String getDefaultLanguage(),False
2,LanguageCallback,4,String[] getSupportedLanguages(),False
2,LanguageCallback,5,String getLanguage(),False
3,NameCallback,1,getName(),False
3,NameCallback,2,setName(String name),False
3,NameCallback,3,getPrompt(),False
3,NameCallback,4,setPrompt(String prompt),False
3,NameCallback,5,getDefaultName(),False
3,NameCallback,6,setDefaultName(String defaultName),False
4,PasswordCallback,1,void setPassword(char[] password),True
4,PasswordCallback,2,char[] getPassword(),True
4,PasswordCallback,3,void clearPassword(),True
4,PasswordCallback,4,void setNewPassword(char[] newPassword),False
4,PasswordCallback,5,char[] getNewPassword(),False
5,TextInputCallback,1,TextInputCallback(),False
5,TextInputCallback,2,getText(),False
5,TextInputCallback,3,setPrompt(String prompt),False
5,TextInputCallback,4,setEchoOn(boolean echoOn),False
5,TextInputCallback,5,getTextInput(int promptCount),False
6,TextOutputCallback,1,TextOutputCallback(),False
6,TextOutputCallback,2,TextOutputCallback(String message),False
6,TextOutputCallback,3,void setMessage(String message),False
6,TextOutputCallback,4,String getMessage(),True
6,TextOutputCallback,5,void setRequestDenialOnly(boolean requestDenialOnly),False
