Sample Number,ClassName,Snippet Number,Method,Exist
0,TransformService,1,boolean add(E e),False
0,TransformService,2,"void add(int index, E element)",False
0,TransformService,3,boolean addAll(Collection<? extends E> c),False
0,TransformService,4,"boolean addAll(int index, Collection<? extends E> c)",False
0,TransformService,5,void clear(),False
1,XMLSignatureFactory,1,XMLSignatureFactory.getInstance(String algorithm),False
1,XMLSignatureFactory,2,"XMLSignatureFactory.getInstance(String algorithm, String provider)",False
1,XMLSignatureFactory,3,"XMLSignatureFactory.getInstance(String algorithm, String provider, ClassLoader classLoader)",False
1,XMLSignatureFactory,4,"XMLSignatureFactory.getInstance(String algorithm, ClassLoader classLoader)",False
1,XMLSignatureFactory,5,"XMLSignatureFactory.getInstance(String algorithm, String provider, ClassLoader classLoader, ClassLoader classLoader1)",False
