Sample Number,ClassName,Snippet Number,Method,Exist
0,IIOMetadata,1,IIOMetadata getDefaultImageType(),False
0,IIOMetadata,2,IIOMetadata getDefaultStreamMetadata(),False
0,IIOMetadata,3,IIOMetadata getDefaultTile(),False
0,IIOMetadata,4,IIOMetadata getDefaultTileIndex(),False
0,IIOMetadata,5,IIOMetadata getDefaultTileOffset(),False
0,IIOMetadata,6,IIOMetadata getDefaultTileSize(),False
0,IIOMetadata,7,IIOMetadata getDefaultTileWidth(),False
0,IIOMetadata,8,IIOMetadata getDefaultTileHeight(),False
0,IIOMetadata,9,IIOMetadata getDefaultTileGrid(),False
0,IIOMetadata,10,IIOMetadata getDefaultTileGridOffset(),False
0,IIOMetadata,11,IIOMetadata getDefaultTileGridSize(),False
0,IIOMetadata,12,IIOMetadata getDefaultTileGridWidth(),False
0,IIOMetadata,13,IIOMetadata getDefaultTileGridHeight(),False
0,IIOMetadata,14,IIOMetadata getDefaultTileGridOrder(),False
0,IIOMetadata,15,IIOMetadata getDefaultTileGridOrderType(),False
0,IIOMetadata,16,IIOMetadata getDefaultTileGridOrderSign(),False
0,IIOMetadata,17,IIOMetadata getDefaultTileGridOrdering(),False
0,IIOMetadata,18,IIOMetadata getDefaultTileGridOrderingType(),False
0,IIOMetadata,19,IIOMetadata getDefaultTileGridOrderingSign(),False
0,IIOMetadata,20,IIOMetadata getDefaultTileGridOrderingDirection(),False
0,IIOMetadata,21,IIOMetadata getDefaultTileGridOrderingDirectionType(),False
0,IIOMetadata,22,IIOMetadata getDefaultTileGridOrderingDirectionSign(),False
0,IIOMetadata,23,IIOMetadata getDefaultTileGridOrderingDirectionSignType(),False
0,IIOMetadata,24,IIOMetadata getDefaultTileGridOrderingDirectionSignType(),False
0,IIOMetadata,25,IIOMetadata getDefaultTileGridOrderingDirectionSignType(),False
1,IIOMetadataFormatImpl,1,boolean isTagSupported(String tagName),False
1,IIOMetadataFormatImpl,2,boolean isTagRequired(String tagName),False
1,IIOMetadataFormatImpl,3,boolean isTagNamed(String tagName),False
1,IIOMetadataFormatImpl,4,boolean isTagWritable(String tagName),False
1,IIOMetadataFormatImpl,5,boolean isTagReadable(String tagName),False
1,IIOMetadataFormatImpl,6,boolean isTagNamedAndWritable(String tagName),False
1,IIOMetadataFormatImpl,7,boolean isTagNamedAndReadable(String tagName),False
1,IIOMetadataFormatImpl,8,boolean isTagNamedAndRequired(String tagName),False
1,IIOMetadataFormatImpl,9,boolean isTagNamedAndSupported(String tagName),False
1,IIOMetadataFormatImpl,10,boolean isTagNamedAndWritableAndRequired(String tagName),False
1,IIOMetadataFormatImpl,11,boolean isTagNamedAndWritableAndSupported(String tagName),False
1,IIOMetadataFormatImpl,12,boolean isTagNamedAndReadableAndRequired(String tagName),False
1,IIOMetadataFormatImpl,13,boolean isTagNamedAndReadableAndSupported(String tagName),False
1,IIOMetadataFormatImpl,14,boolean isTagNamedAndRequiredAndSupported(String tagName),False
1,IIOMetadataFormatImpl,15,boolean isTagNamedAndWritableAndReadableAndRequiredAndSupported(String tagName),False
2,IIOMetadataNode,1,boolean add(E e),False
2,IIOMetadataNode,2,E get(int index),False
2,IIOMetadataNode,3,E remove(int index),False
2,IIOMetadataNode,4,"E set(int index, E element)",False
2,IIOMetadataNode,5,int size(),False
