ClassName,URL
CodecFactoryHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/IOP/CodecFactoryHelper.html
ComponentIdHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/IOP/ComponentIdHelper.html
Encoding,https://docs.oracle.com/javase/8/docs/api/org/omg/IOP/Encoding.html
IOR,https://docs.oracle.com/javase/8/docs/api/org/omg/IOP/IOR.html
IORHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/IOP/IORHelper.html
IORHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/IOP/IORHolder.html
MultipleComponentProfileHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/IOP/MultipleComponentProfileHelper.html
MultipleComponentProfileHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/IOP/MultipleComponentProfileHolder.html
ProfileIdHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/IOP/ProfileIdHelper.html
ServiceContext,https://docs.oracle.com/javase/8/docs/api/org/omg/IOP/ServiceContext.html
ServiceContextHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/IOP/ServiceContextHelper.html
ServiceContextHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/IOP/ServiceContextHolder.html
ServiceContextListHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/IOP/ServiceContextListHelper.html
ServiceContextListHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/IOP/ServiceContextListHolder.html
ServiceIdHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/IOP/ServiceIdHelper.html
TaggedComponent,https://docs.oracle.com/javase/8/docs/api/org/omg/IOP/TaggedComponent.html
TaggedComponentHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/IOP/TaggedComponentHelper.html
TaggedComponentHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/IOP/TaggedComponentHolder.html
TaggedProfile,https://docs.oracle.com/javase/8/docs/api/org/omg/IOP/TaggedProfile.html
TaggedProfileHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/IOP/TaggedProfileHelper.html
TaggedProfileHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/IOP/TaggedProfileHolder.html
