ClassName,Method,Return Type
CodecFactoryHelper,extract(Any a),static CodecFactory
CodecFactoryHelper,id(),static String
CodecFactoryHelper,"insert(Any a, CodecFactory that)",static void
CodecFactoryHelper,narrow(Object obj),static CodecFactory
CodecFactoryHelper,read(InputStream istream),static CodecFactory
CodecFactoryHelper,type(),static TypeCode
CodecFactoryHelper,unchecked_narrow(Object obj),static CodecFactory
CodecFactoryHelper,"write(OutputStream ostream, CodecFactory value)",static void
ComponentIdHelper,extract(Any a),static int
ComponentIdHelper,id(),static String
ComponentIdHelper,"insert(Any a, int that)",static void
ComponentIdHelper,read(InputStream istream),static int
ComponentIdHelper,type(),static TypeCode
ComponentIdHelper,"write(OutputStream ostream, int value)",static void
IORHelper,extract(Any a),static IOR
IORHelper,id(),static String
IORHelper,"insert(Any a, IOR that)",static void
IORHelper,read(InputStream istream),static IOR
IORHelper,type(),static TypeCode
IORHelper,"write(OutputStream ostream, IOR value)",static void
IORHolder,_read(InputStream i),void
IORHolder,_type(),TypeCode
IORHolder,_write(OutputStream o),void
MultipleComponentProfileHelper,extract(Any a),static TaggedComponent[]
MultipleComponentProfileHelper,id(),static String
MultipleComponentProfileHelper,"insert(Any a, TaggedComponent[] that)",static void
MultipleComponentProfileHelper,read(InputStream istream),static TaggedComponent[]
MultipleComponentProfileHelper,type(),static TypeCode
MultipleComponentProfileHelper,"write(OutputStream ostream, TaggedComponent[] value)",static void
MultipleComponentProfileHolder,_read(InputStream i),void
MultipleComponentProfileHolder,_type(),TypeCode
MultipleComponentProfileHolder,_write(OutputStream o),void
ProfileIdHelper,extract(Any a),static int
ProfileIdHelper,id(),static String
ProfileIdHelper,"insert(Any a, int that)",static void
ProfileIdHelper,read(InputStream istream),static int
ProfileIdHelper,type(),static TypeCode
ProfileIdHelper,"write(OutputStream ostream, int value)",static void
ServiceContextHelper,extract(Any a),static ServiceContext
ServiceContextHelper,id(),static String
ServiceContextHelper,"insert(Any a, ServiceContext that)",static void
ServiceContextHelper,read(InputStream istream),static ServiceContext
ServiceContextHelper,type(),static TypeCode
ServiceContextHelper,"write(OutputStream ostream, ServiceContext value)",static void
ServiceContextHolder,_read(InputStream i),void
ServiceContextHolder,_type(),TypeCode
ServiceContextHolder,_write(OutputStream o),void
ServiceContextListHelper,extract(Any a),static ServiceContext[]
ServiceContextListHelper,id(),static String
ServiceContextListHelper,"insert(Any a, ServiceContext[] that)",static void
ServiceContextListHelper,read(InputStream istream),static ServiceContext[]
ServiceContextListHelper,type(),static TypeCode
ServiceContextListHelper,"write(OutputStream ostream, ServiceContext[] value)",static void
ServiceContextListHolder,_read(InputStream i),void
ServiceContextListHolder,_type(),TypeCode
ServiceContextListHolder,_write(OutputStream o),void
ServiceIdHelper,extract(Any a),static int
ServiceIdHelper,id(),static String
ServiceIdHelper,"insert(Any a, int that)",static void
ServiceIdHelper,read(InputStream istream),static int
ServiceIdHelper,type(),static TypeCode
ServiceIdHelper,"write(OutputStream ostream, int value)",static void
TaggedComponentHelper,extract(Any a),static TaggedComponent
TaggedComponentHelper,id(),static String
TaggedComponentHelper,"insert(Any a, TaggedComponent that)",static void
TaggedComponentHelper,read(InputStream istream),static TaggedComponent
TaggedComponentHelper,type(),static TypeCode
TaggedComponentHelper,"write(OutputStream ostream, TaggedComponent value)",static void
TaggedComponentHolder,_read(InputStream i),void
TaggedComponentHolder,_type(),TypeCode
TaggedComponentHolder,_write(OutputStream o),void
TaggedProfileHelper,extract(Any a),static TaggedProfile
TaggedProfileHelper,id(),static String
TaggedProfileHelper,"insert(Any a, TaggedProfile that)",static void
TaggedProfileHelper,read(InputStream istream),static TaggedProfile
TaggedProfileHelper,type(),static TypeCode
TaggedProfileHelper,"write(OutputStream ostream, TaggedProfile value)",static void
TaggedProfileHolder,_read(InputStream i),void
TaggedProfileHolder,_type(),TypeCode
TaggedProfileHolder,_write(OutputStream o),void
