Sample Number,ClassName,Snippet Number,Method,Exist
0,AbstractChronology,1,Chronology getChronology(),False
0,AbstractChronology,2,"ChronoLocalDate plus(long amountToAdd, TemporalUnit unit)",False
0,AbstractChronology,3,"ChronoLocalDate minus(long amountToSubtract, TemporalUnit unit)",False
0,AbstractChronology,4,ChronoLocalDate with(TemporalAdjuster adjuster),False
0,AbstractChronology,5,ChronoLocalDate with(TemporalAdjusters adjuster),False
1,HijrahChronology,1,HijrahChronology.INSTANCE,False
1,HijrahChronology,2,HijrahChronology.from(TemporalAccessor temporal),False
1,HijrahChronology,3,"HijrahChronology.from(TemporalAccessor temporal, ZoneId zone)",False
1,HijrahChronology,4,"HijrahChronology.from(TemporalAccessor temporal, ZoneId zone, ChronoLocalDate date)",False
1,HijrahChronology,5,"HijrahChronology.from(TemporalAccessor temporal, ZoneId zone, ChronoLocalDate date, ChronoLocalTime time)",False
2,HijrahDate,1,"HijrahDate.of(int year, int month, int dayOfMonth)",False
2,HijrahDate,2,HijrahDate.from(TemporalAccessor temporal),False
2,HijrahDate,3,HijrahDate.now(),False
2,HijrahDate,4,HijrahDate.now(ZoneId zone),False
2,HijrahDate,5,HijrahDate.ofEpochDay(long epochDay),False
3,IsoChronology,1,IsoChronology getChronology(),False
3,IsoChronology,2,ChronoField getDateType(),False
3,IsoChronology,3,ChronoField getDayOfWeekType(),False
3,IsoChronology,4,ChronoField getEraType(),False
3,IsoChronology,5,ChronoField getMonthType(),False
3,IsoChronology,6,ChronoField getWeekBasedYearType(),False
3,IsoChronology,7,ChronoField getYearType(),False
3,IsoChronology,8,ChronoField getDayOfYearType(),False
3,IsoChronology,9,ChronoField getDayOfMonthType(),False
3,IsoChronology,10,ChronoField getHourOfDayType(),False
3,IsoChronology,11,ChronoField getMinuteOfHourType(),False
3,IsoChronology,12,ChronoField getSecondOfMinuteType(),False
3,IsoChronology,13,ChronoField getMillisOfSecondType(),False
3,IsoChronology,14,ChronoField getMicrosOfSecondType(),False
3,IsoChronology,15,ChronoField getNanosOfSecondType(),False
3,IsoChronology,16,ChronoField getOffsetType(),False
3,IsoChronology,17,ChronoField getZoneOffsetType(),False
3,IsoChronology,18,ChronoField getZoneIdType(),False
3,IsoChronology,19,ChronoField getInstantType(),False
3,IsoChronology,20,ChronoField getDurationType(),False
3,IsoChronology,21,ChronoField getDateBasedType(),False
3,IsoChronology,22,ChronoField getTimeBasedType(),False
3,IsoChronology,23,ChronoField getDateTimeType(),False
3,IsoChronology,24,ChronoField getTimeType(),False
3,IsoChronology,25,ChronoField getOffsetSecondsType(),False
3,IsoChronology,26,ChronoField getOffsetMinutesType(),False
3,IsoChronology,27,ChronoField getOffsetHoursType(),False
3,IsoChronology,28,ChronoField getOffsetDaysType(),False
3,IsoChronology,29,ChronoField getOffsetWeeksType(),False
3,IsoChronology,30,ChronoField getOffsetMonthsType(),False
3,IsoChronology,31,ChronoField getOffsetYearsType(),False
3,IsoChronology,32,ChronoField getOffsetHalfDaysType(),False
3,IsoChronology,33,ChronoField getOffsetQuartersType(),False
3,IsoChronology,34,ChronoField getOffsetFifteenMinutesType(),False
3,IsoChronology,35,ChronoField getOffsetThirtyMinutesType(),False
3,IsoChronology,36,ChronoField getOffsetFortyFiveMinutesType(),False
