ClassName,Method,Return Type
CounterMonitor,getDerivedGauge(),Number
CounterMonitor,getDerivedGauge(ObjectName object),Number
CounterMonitor,getDerivedGaugeTimeStamp(),long
CounterMonitor,getDerivedGaugeTimeStamp(ObjectName object),long
CounterMonitor,getDifferenceMode(),boolean
CounterMonitor,getInitThreshold(),Number
CounterMonitor,getModulus(),Number
CounterMonitor,getNotificationInfo(),MBeanNotificationInfo[]
CounterMonitor,getNotify(),boolean
CounterMonitor,getOffset(),Number
CounterMonitor,getThreshold(),Number
CounterMonitor,getThreshold(ObjectName object),Number
CounterMonitor,setDifferenceMode(boolean value),void
CounterMonitor,setInitThreshold(Number value),void
CounterMonitor,setModulus(Number value),void
CounterMonitor,setNotify(boolean value),void
CounterMonitor,setOffset(Number value),void
CounterMonitor,setThreshold(Number value),void
CounterMonitor,start(),void
CounterMonitor,stop(),void
GaugeMonitor,getDerivedGauge(),Number
GaugeMonitor,getDerivedGauge(ObjectName object),Number
GaugeMonitor,getDerivedGaugeTimeStamp(),long
GaugeMonitor,getDerivedGaugeTimeStamp(ObjectName object),long
GaugeMonitor,getDifferenceMode(),boolean
GaugeMonitor,getHighThreshold(),Number
GaugeMonitor,getLowThreshold(),Number
GaugeMonitor,getNotificationInfo(),MBeanNotificationInfo[]
GaugeMonitor,getNotifyHigh(),boolean
GaugeMonitor,getNotifyLow(),boolean
GaugeMonitor,setDifferenceMode(boolean value),void
GaugeMonitor,setNotifyHigh(boolean value),void
GaugeMonitor,setNotifyLow(boolean value),void
GaugeMonitor,"setThresholds(Number highValue, Number lowValue)",void
GaugeMonitor,start(),void
GaugeMonitor,stop(),void
Monitor,addObservedObject(ObjectName object),void
Monitor,containsObservedObject(ObjectName object),boolean
Monitor,getGranularityPeriod(),long
Monitor,getObservedAttribute(),String
Monitor,getObservedObject(),ObjectName
Monitor,getObservedObjects(),ObjectName[]
Monitor,isActive(),boolean
Monitor,postDeregister(),void
Monitor,postRegister(Boolean registrationDone),void
Monitor,preDeregister(),void
Monitor,"preRegister(MBeanServer server, ObjectName name)",ObjectName
Monitor,removeObservedObject(ObjectName object),void
Monitor,setGranularityPeriod(long period),void
Monitor,setObservedAttribute(String attribute),void
Monitor,setObservedObject(ObjectName object),void
Monitor,start(),abstract void
Monitor,stop(),abstract void
MonitorNotification,getDerivedGauge(),Object
MonitorNotification,getObservedAttribute(),String
MonitorNotification,getObservedObject(),ObjectName
MonitorNotification,getTrigger(),Object
StringMonitor,getDerivedGauge(),String
StringMonitor,getDerivedGauge(ObjectName object),String
StringMonitor,getDerivedGaugeTimeStamp(),long
StringMonitor,getDerivedGaugeTimeStamp(ObjectName object),long
StringMonitor,getNotificationInfo(),MBeanNotificationInfo[]
StringMonitor,getNotifyDiffer(),boolean
StringMonitor,getNotifyMatch(),boolean
StringMonitor,getStringToCompare(),String
StringMonitor,setNotifyDiffer(boolean value),void
StringMonitor,setNotifyMatch(boolean value),void
StringMonitor,setStringToCompare(String value),void
StringMonitor,start(),void
StringMonitor,stop(),void
