Sample Number,ClassName,Snippet Number,Method,Exist
0,SAXResult,1,boolean setSystemId(String systemId),False
0,SAXResult,2,void setHandler(ContentHandler handler),True
0,SAXResult,3,void setLexicalHandler(LexicalHandler handler),True
0,SAXResult,4,void setDTDHandler(DTDHandler handler),False
0,SAXResult,5,void setCharacterStream(Reader characterStream),False
1,SAXSource,1,"SAXSource(org.xml.sax.XMLReader, org.xml.sax.InputSource)",False
1,SAXSource,2,"SAXSource(org.xml.sax.XMLReader, org.xml.sax.InputSource, org.xml.sax.ContentHandler)",False
1,SAXSource,3,"SAXSource(org.xml.sax.XMLReader, org.xml.sax.InputSource, org.xml.sax.Attributes, org.xml.sax.ContentHandler)",False
1,SAXSource,4,"SAXSource(org.xml.sax.XMLReader, org.xml.sax.InputSource, org.xml.sax.Attributes)",False
1,SAXSource,5,"SAXSource(org.xml.sax.XMLReader, org.xml.sax.InputSource, org.xml.sax.Attributes, org.xml.sax.Locator)",False
2,SAXTransformerFactory,1,SAXTransformerFactory,False
2,SAXTransformerFactory,2,newTransformer(),False
2,SAXTransformerFactory,3,newTemplates(),False
2,SAXTransformerFactory,4,newInstance(),False
2,SAXTransformerFactory,5,newSAXTransformer(),False
