ClassName,Method,Return Type
Transformer,clearParameters(),abstract void
Transformer,getErrorListener(),abstract ErrorListener
Transformer,getOutputProperties(),abstract Properties
Transformer,getOutputProperty(String name),abstract String
Transformer,getParameter(String name),abstract Object
Transformer,getURIResolver(),abstract URIResolver
Transformer,reset(),void
Transformer,setErrorListener(ErrorListener listener),abstract void
Transformer,setOutputProperties(Properties oformat),abstract void
Transformer,"setOutputProperty(String name, String value)",abstract void
Transformer,"setParameter(String name, Object value)",abstract void
Transformer,setURIResolver(URIResolver resolver),abstract void
Transformer,"transform(Source xmlSource, Result outputTarget)",abstract void
TransformerFactory,"getAssociatedStylesheet(Source source, String media, String title, String charset)",abstract Source
TransformerFactory,getAttribute(String name),abstract Object
TransformerFactory,getErrorListener(),abstract ErrorListener
TransformerFactory,getFeature(String name),abstract boolean
TransformerFactory,getURIResolver(),abstract URIResolver
TransformerFactory,newInstance(),static TransformerFactory
TransformerFactory,"newInstance(String factoryClassName, ClassLoader classLoader)",static TransformerFactory
TransformerFactory,newTemplates(Source source),abstract Templates
TransformerFactory,newTransformer(),abstract Transformer
TransformerFactory,newTransformer(Source source),abstract Transformer
TransformerFactory,"setAttribute(String name, Object value)",abstract void
TransformerFactory,setErrorListener(ErrorListener listener),abstract void
TransformerFactory,"setFeature(String name, boolean value)",abstract void
TransformerFactory,setURIResolver(URIResolver resolver),abstract void
