Sample Number,ClassName,Snippet Number,Method,Exist
0,OutputKeys,1,setIndent(String indent),False
0,OutputKeys,2,setMethod(String method),False
0,OutputKeys,3,setMediaType(String mediaType),False
0,OutputKeys,4,setOmitXMLDeclaration(boolean omit),False
0,OutputKeys,5,setStandalone(boolean standalone),False
1,Transformer,1,"setOutputProperty(String name, String value)",False
1,Transformer,2,"transform(Source source, Result result)",False
1,Transformer,3,"transform(Source source, StreamResult result)",False
1,Transformer,4,"transform(Source source, Writer out)",False
1,Transformer,5,"transform(Source source, OutputStream out)",False
2,TransformerFactory,1,TransformerFactory newInstance(),True
2,TransformerFactory,2,Transformer newTransformer(),True
2,TransformerFactory,3,Templates newTemplates(),False
2,TransformerFactory,4,Source newSource(),False
2,TransformerFactory,5,Result newResult(),False
