Sample Number,ClassName,Snippet Number,Method,Exist
0,Delegate,1,boolean add(E e),False
0,Delegate,2,"void add(int index, E element)",False
0,Delegate,3,boolean addAll(Collection<? extends E> c),False
0,Delegate,4,boolean remove(Object o),False
0,Delegate,5,E remove(int index),False
1,InputStream,1,read_boolean(),False
1,InputStream,2,read_char(),False
1,InputStream,3,read_octet(),False
1,InputStream,4,read_short(),False
1,InputStream,5,read_long(),False
1,InputStream,6,read_float(),False
1,InputStream,7,read_double(),False
1,InputStream,8,read_string(),False
1,InputStream,9,read_longlong(),False
1,InputStream,10,read_ulong(),False
1,InputStream,11,read_ulonglong(),False
1,InputStream,12,read_longdouble(),False
1,InputStream,13,read_wchar(),False
1,InputStream,14,read_wstring(),False
1,InputStream,15,read_fixed(),False
1,InputStream,16,read_fixed_array(),False
1,InputStream,17,read_sequence(),False
1,InputStream,18,read_array(),False
1,InputStream,19,read_any(),False
1,InputStream,20,read_TypeCode(),False
1,InputStream,21,read_Object(),False
1,InputStream,22,read_Value(),False
1,InputStream,23,read_ValueBox(),False
1,InputStream,24,read_ValueBase(),False
1,InputStream,25,read_abstract_interface(),False
1,InputStream,26,read_abstract_base(),False
1,InputStream,27,read_abstract_fixed(),False
1,InputStream,28,read_abstract_fixed_array(),False
1,InputStream,29,read_abstract_sequence(),False
1,InputStream,30,read_abstract_array(),False
1,InputStream,31,read_abstract_value(),False
1,InputStream,32,read_abstract_valuebox(),False
1,InputStream,33,read_abstract_valuebase(),False
1,InputStream,34,read_abstract_any(),False
1,InputStream,35,read_abstract_TypeCode(),False
1,InputStream,36,read_abstract_Object(),False
1,InputStream,37,read_abstract_Value(),False
1,InputStream,38,read_abstract_ValueBox(),False
1,InputStream,39,read_abstract_ValueBase(),False
1,InputStream,40,read_abstract_any(),False
1,InputStream,41,read_abstract_TypeCode(),False
1,InputStream,42,read_abstract_Object(),False
1,InputStream,43,read_abstract_Value(),False
1,InputStream,44,read_abstract_ValueBox(),False
1,InputStream,45,read_abstract_ValueBase(),False
1,InputStream,46,read_abstract_any(),False
1,InputStream,47,read_abstract_TypeCode(),False
1,InputStream,48,read_abstract_Object(),False
1,InputStream,49,read_abstract_Value(),False
1,InputStream,50,read_abstract_ValueBox(),False
1,InputStream,51,read_abstract_ValueBase(),False
1,InputStream,52,read_abstract_any(),False
1,InputStream,53,read_abstract_TypeCode(),False
1,InputStream,54,read_abstract_Object(),False
1,InputStream,55,read_abstract_Value(),False
1,InputStream,56,read_abstract_ValueBox(),False
2,ObjectImpl,1,boolean add(E e),False
2,ObjectImpl,2,"void add(int index, E element)",False
2,ObjectImpl,3,boolean addAll(Collection<? extends E> c),False
2,ObjectImpl,4,boolean remove(Object o),False
2,ObjectImpl,5,E remove(int index),False
3,OutputStream,1,write_boolean(boolean b),False
3,OutputStream,2,write_char(char c),False
3,OutputStream,3,write_octet(byte b),False
3,OutputStream,4,write_short(short s),False
3,OutputStream,5,write_long(long l),False
3,OutputStream,6,write_float(float f),False
3,OutputStream,7,write_double(double d),False
3,OutputStream,8,write_string(String s),False
3,OutputStream,9,write_TypeCode(org.omg.CORBA.portable.IDLEntity tc),False
3,OutputStream,10,write_Object(org.omg.CORBA.portable.IDLEntity obj),False
3,OutputStream,11,write_Value(org.omg.CORBA.portable.IDLEntity val),False
3,OutputStream,12,write_abstract_interface(org.omg.CORBA.portable.IDLEntity ai),False
3,OutputStream,13,write_abstract_base_class(org.omg.CORBA.portable.IDLEntity abc),False
3,OutputStream,14,write_abstract_value(org.omg.CORBA.portable.IDLEntity av),False
3,OutputStream,15,write_abstract_base_value(org.omg.CORBA.portable.IDLEntity abv),False
3,OutputStream,16,write_abstract_ext_value(org.omg.CORBA.portable.IDLEntity aev),False
3,OutputStream,17,write_abstract_unio_value(org.omg.CORBA.portable.IDLEntity auv),False
3,OutputStream,18,write_abstract_enum_value(org.omg.CORBA.portable.IDLEntity aev),False
3,OutputStream,19,write_abstract_sequence_value(org.omg.CORBA.portable.IDLEntity asv),False
3,OutputStream,20,write_abstract_array_value(org.omg.CORBA.portable.IDLEntity aav),False
3,OutputStream,21,write_abstract_member_value(org.omg.CORBA.portable.IDLEntity amv),False
3,OutputStream,22,write_abstract_exception(org.omg.CORBA.portable.IDLEntity ae),False
3,OutputStream,23,write_abstract_bound_value(org.omg.CORBA.portable.IDLEntity abv),False
3,OutputStream,24,write_abstract_fixed_value(org.omg.CORBA.portable.IDLEntity afv),False
3,OutputStream,25,write_abstract_digraph_value(org.omg.CORBA.portable.IDLEntity adv),False
3,OutputStream,26,write_abstract_digraph_edge_value(org.omg.CORBA.portable.IDLEntity adev),False
3,OutputStream,27,write_abstract_digraph_vertex_value(org.omg.CORBA.portable.IDLEntity adv),False
3,OutputStream,28,write_abstract_digraph_vertex_set_value(org.omg.CORBA.portable.IDLEntity advsv),False
3,OutputStream,29,write_abstract_digraph_edge_set_value(org.omg.CORBA.portable.IDLEntity adeev),False
3,OutputStream,30,write_abstract_digraph_vertex_set_value(org.omg.CORBA.portable.IDLEntity advsv),False
3,OutputStream,31,write_abstract_digraph_edge_set_value(org.omg.CORBA.portable.IDLEntity adeev),False
3,OutputStream,32,write_abstract_digraph_vertex_set_value(org.omg.CORBA.portable.IDLEntity advsv),False
4,ServantObject,1,boolean add(E e),False
4,ServantObject,2,"void add(int index, E element)",False
4,ServantObject,3,boolean addAll(Collection<? extends E> c),False
4,ServantObject,4,boolean remove(Object o),False
4,ServantObject,5,E remove(int index),False
