Sample Number,ClassName,Snippet Number,Method,Exist
0,X500Principal,1,X500Principal(String name),False
0,X500Principal,2,String getName(),True
0,X500Principal,3,String getYOUNAME(),False
0,X500Principal,4,String getC(),False
0,X500Principal,5,String getSTREET(),False
0,X500Principal,6,String getL(),False
0,X500Principal,7,String getST(),False
0,X500Principal,8,String getPostalCode(),False
0,X500Principal,9,String getCtry(),False
0,X500Principal,10,String getSerialNumber(),False
0,X500Principal,11,String getGivenName(),False
0,X500Principal,12,String getSurname(),False
0,X500Principal,13,String getInitials(),False
0,X500Principal,14,String getGenerationQualifier(),False
0,X500Principal,15,String getTitle(),False
0,X500Principal,16,String getPseudonym(),False
0,X500Principal,17,String getDomainComponent(),False
0,X500Principal,18,String getEmailAddress(),False
0,X500Principal,19,String getUserID(),False
0,X500Principal,20,String getDirectoryName(),False
0,X500Principal,21,String getDNQualifier(),False
0,X500Principal,22,String getUniqueIdentifier(),False
0,X500Principal,23,String getPreferredLanguage(),False
0,X500Principal,24,String getBC(),False
0,X500Principal,25,String getUID(),False
0,X500Principal,26,String getDE(),False
0,X500Principal,27,String getDirectoryString(),False
0,X500Principal,28,String getState(),False
0,X500Principal,29,String getSerialNumberString(),False
0,X500Principal,30,String getCommonName(),False
0,X500Principal,31,String getOU(),False
0,X500Principal,32,String getO(),False
0,X500Principal,33,String getOUString(),False
0,X500Principal,34,String getStreetAddress(),False
0,X500Principal,35,String getPostOfficeBox(),False
0,X500Principal,36,String getPostalCodeString(),False
0,X500Principal,37,String getCountryName(),False
0,X500Principal,38,String getSerialNumberString(),False
0,X500Principal,39,String getGivenNameString(),False
0,X500Principal,40,String getSurnameString(),False
0,X500Principal,41,String getInitialsString(),False
0,X500Principal,42,String getGenerationQualifierString(),False
0,X500Principal,43,String getTitleString(),False
0,X500Principal,44,String getPseudonymString(),False
0,X500Principal,45,String getDomainComponentString(),False
0,X500Principal,46,String getEmailAddressString(),False
0,X500Principal,47,String getUserIDString(),False
0,X500Principal,48,String getDirectoryNameString(),False
0,X500Principal,49,String getDNQualifierString(),False
0,X500Principal,50,String getUniqueIdentifierString(),False
1,X500PrivateCredential,1,"X500PrivateCredential(PrivateKey privateKey, X500Name name)",False
1,X500PrivateCredential,2,"X500PrivateCredential(PrivateKey privateKey, X500Name name, String password)",False
1,X500PrivateCredential,3,X500Name getName(),False
1,X500PrivateCredential,4,PrivateKey getPrivateKey(),True
1,X500PrivateCredential,5,String getPassword(),False
