ClassName,Method,Return Type
Clock,equals(Object obj),boolean
Clock,"fixed(Instant fixedInstant, ZoneId zone)",static Clock
Clock,getZone(),abstract ZoneId
Clock,hashCode(),int
Clock,instant(),abstract Instant
Clock,millis(),long
Clock,"offset(Clock baseClock, Duration offsetDuration)",static Clock
Clock,system(ZoneId zone),static Clock
Clock,systemDefaultZone(),static Clock
Clock,systemUTC(),static Clock
Clock,"tick(Clock baseClock, Duration tickDuration)",static Clock
Clock,tickMinutes(ZoneId zone),static Clock
Clock,tickSeconds(ZoneId zone),static Clock
Clock,withZone(ZoneId zone),abstract Clock
Duration,abs(),Duration
Duration,addTo(Temporal temporal),Temporal
Duration,"between(Temporal startInclusive, Temporal endExclusive)",static Duration
Duration,compareTo(Duration otherDuration),int
Duration,dividedBy(long divisor),Duration
Duration,equals(Object otherDuration),boolean
Duration,from(TemporalAmount amount),static Duration
Duration,get(TemporalUnit unit),long
Duration,getNano(),int
Duration,getSeconds(),long
Duration,getUnits(),List<TemporalUnit>
Duration,hashCode(),int
Duration,isNegative(),boolean
Duration,isZero(),boolean
Duration,minus(Duration duration),Duration
Duration,"minus(long amountToSubtract, TemporalUnit unit)",Duration
Duration,minusDays(long daysToSubtract),Duration
Duration,minusHours(long hoursToSubtract),Duration
Duration,minusMillis(long millisToSubtract),Duration
Duration,minusMinutes(long minutesToSubtract),Duration
Duration,minusNanos(long nanosToSubtract),Duration
Duration,minusSeconds(long secondsToSubtract),Duration
Duration,multipliedBy(long multiplicand),Duration
Duration,negated(),Duration
Duration,"of(long amount, TemporalUnit unit)",static Duration
Duration,ofDays(long days),static Duration
Duration,ofHours(long hours),static Duration
Duration,ofMillis(long millis),static Duration
Duration,ofMinutes(long minutes),static Duration
Duration,ofNanos(long nanos),static Duration
Duration,ofSeconds(long seconds),static Duration
Duration,"ofSeconds(long seconds, long nanoAdjustment)",static Duration
Duration,parse(CharSequence text),static Duration
Duration,plus(Duration duration),Duration
Duration,"plus(long amountToAdd, TemporalUnit unit)",Duration
Duration,plusDays(long daysToAdd),Duration
Duration,plusHours(long hoursToAdd),Duration
Duration,plusMillis(long millisToAdd),Duration
Duration,plusMinutes(long minutesToAdd),Duration
Duration,plusNanos(long nanosToAdd),Duration
Duration,plusSeconds(long secondsToAdd),Duration
Duration,subtractFrom(Temporal temporal),Temporal
Duration,toDays(),long
Duration,toHours(),long
Duration,toMillis(),long
Duration,toMinutes(),long
Duration,toNanos(),long
