ClassName,Method,Return Type
FileCacheImageInputStream,close(),void
FileCacheImageInputStream,finalize(),protected void
FileCacheImageInputStream,isCached(),boolean
FileCacheImageInputStream,isCachedFile(),boolean
FileCacheImageInputStream,isCachedMemory(),boolean
FileCacheImageInputStream,read(),int
FileCacheImageInputStream,"read(byte[] b, int off, int len)",int
FileCacheImageOutputStream,close(),void
FileCacheImageOutputStream,flushBefore(long pos),void
FileCacheImageOutputStream,isCached(),boolean
FileCacheImageOutputStream,isCachedFile(),boolean
FileCacheImageOutputStream,isCachedMemory(),boolean
FileCacheImageOutputStream,length(),long
FileCacheImageOutputStream,read(),int
FileCacheImageOutputStream,"read(byte[] b, int off, int len)",int
FileCacheImageOutputStream,seek(long pos),void
FileCacheImageOutputStream,"write(byte[] b, int off, int len)",void
FileCacheImageOutputStream,write(int b),void
FileImageInputStream,close(),void
FileImageInputStream,finalize(),protected void
FileImageInputStream,length(),long
FileImageInputStream,read(),int
FileImageInputStream,"read(byte[] b, int off, int len)",int
FileImageInputStream,seek(long pos),void
FileImageOutputStream,close(),void
FileImageOutputStream,finalize(),protected void
FileImageOutputStream,length(),long
FileImageOutputStream,read(),int
FileImageOutputStream,"read(byte[] b, int off, int len)",int
FileImageOutputStream,seek(long pos),void
FileImageOutputStream,"write(byte[] b, int off, int len)",void
FileImageOutputStream,write(int b),void
IIOByteBuffer,getData(),byte[]
IIOByteBuffer,getLength(),int
IIOByteBuffer,getOffset(),int
IIOByteBuffer,setData(byte[] data),void
IIOByteBuffer,setLength(int length),void
IIOByteBuffer,setOffset(int offset),void
ImageInputStreamImpl,checkClosed(),protected void
ImageInputStreamImpl,close(),void
ImageInputStreamImpl,finalize(),protected void
ImageInputStreamImpl,flush(),void
ImageInputStreamImpl,flushBefore(long pos),void
ImageInputStreamImpl,getBitOffset(),int
ImageInputStreamImpl,getByteOrder(),ByteOrder
ImageInputStreamImpl,getFlushedPosition(),long
ImageInputStreamImpl,getStreamPosition(),long
ImageInputStreamImpl,isCached(),boolean
ImageInputStreamImpl,isCachedFile(),boolean
ImageInputStreamImpl,isCachedMemory(),boolean
ImageInputStreamImpl,length(),long
ImageInputStreamImpl,mark(),void
ImageInputStreamImpl,read(),abstract int
ImageInputStreamImpl,read(byte[] b),int
ImageInputStreamImpl,"read(byte[] b, int off, int len)",abstract int
ImageInputStreamImpl,readBit(),int
ImageInputStreamImpl,readBits(int numBits),long
ImageInputStreamImpl,readBoolean(),boolean
ImageInputStreamImpl,readByte(),byte
ImageInputStreamImpl,"readBytes(IIOByteBuffer buf, int len)",void
ImageInputStreamImpl,readChar(),char
ImageInputStreamImpl,readDouble(),double
ImageInputStreamImpl,readFloat(),float
ImageInputStreamImpl,readFully(byte[] b),void
ImageInputStreamImpl,"readFully(byte[] b, int off, int len)",void
ImageInputStreamImpl,"readFully(char[] c, int off, int len)",void
ImageInputStreamImpl,"readFully(double[] d, int off, int len)",void
ImageInputStreamImpl,"readFully(float[] f, int off, int len)",void
