ClassName,Method,Return Type
Matcher,"appendReplacement(StringBuffer sb, String replacement)",Matcher
Matcher,appendTail(StringBuffer sb),StringBuffer
Matcher,end(),int
Matcher,end(int group),int
Matcher,end(String name),int
Matcher,find(),boolean
Matcher,find(int start),boolean
Matcher,group(),String
Matcher,group(int group),String
Matcher,group(String name),String
Matcher,groupCount(),int
Matcher,hasAnchoringBounds(),boolean
Matcher,hasTransparentBounds(),boolean
Matcher,hitEnd(),boolean
Matcher,lookingAt(),boolean
Matcher,matches(),boolean
Matcher,pattern(),Pattern
Matcher,quoteReplacement(String s),static String
Matcher,"region(int start, int end)",Matcher
Matcher,regionEnd(),int
Matcher,regionStart(),int
Matcher,replaceAll(String replacement),String
Matcher,replaceFirst(String replacement),String
Matcher,requireEnd(),boolean
Matcher,reset(),Matcher
Matcher,reset(CharSequence input),Matcher
Matcher,start(),int
Matcher,start(int group),int
Matcher,start(String name),int
Matcher,toMatchResult(),MatchResult
Matcher,toString(),String
Matcher,useAnchoringBounds(boolean b),Matcher
Matcher,usePattern(Pattern newPattern),Matcher
Matcher,useTransparentBounds(boolean b),Matcher
Pattern,asPredicate(),Predicate<String>
Pattern,compile(String regex),static Pattern
Pattern,"compile(String regex, int flags)",static Pattern
Pattern,flags(),int
Pattern,matcher(CharSequence input),Matcher
Pattern,"matches(String regex, CharSequence input)",static boolean
Pattern,pattern(),String
Pattern,quote(String s),static String
Pattern,split(CharSequence input),String[]
Pattern,"split(CharSequence input, int limit)",String[]
Pattern,splitAsStream(CharSequence input),Stream<String>
Pattern,toString(),String
