Sample Number,ClassName,Snippet Number,Method,Exist
0,Matcher,1,boolean find(),True
0,Matcher,2,boolean find(int start),True
0,Matcher,3,"Matcher appendReplacement(StringBuffer sb, String replacement)",True
0,Matcher,4,StringBuffer appendTail(StringBuffer sb),True
0,Matcher,5,int end(),True
1,Pattern,1,Pattern compile(String regex),True
1,Pattern,2,Matcher matcher(CharSequence input),True
1,Pattern,3,boolean matches(),False
1,Pattern,4,String[] split(CharSequence input),True
1,Pattern,5,String replaceAll(String replacement),False
