FileName,Compilable,Runnable,Correct
Adler32_4,True,True,True
Adler32_5,True,True,True
CheckedInputStream_1,False,False,False
CheckedInputStream_3,False,False,False
CheckedInputStream_4,False,False,False
CheckedOutputStream_2,False,False,False
CheckedOutputStream_4,True,True,True
CRC32_1,True,True,True
CRC32_2,True,True,True
CRC32_3,True,True,True
CRC32_4,True,True,True
Deflater_1,True,True,True
Deflater_2,True,True,True
Deflater_3,True,True,True
Deflater_4,True,True,True
Deflater_5,True,True,True
DeflaterOutputStream_3,True,True,True
GZIPInputStream_3,False,False,False
GZIPInputStream_4,True,False,False
GZIPOutputStream_4,True,True,True
GZIPOutputStream_5,True,True,True
Inflater_1,False,False,False
Inflater_2,True,True,True
Inflater_3,True,True,True
Inflater_4,True,True,True
Inflater_5,False,False,False
InflaterInputStream_1,True,False,False
InflaterInputStream_3,True,False,False
InflaterInputStream_4,True,True,True
InflaterInputStream_5,True,False,False
InflaterOutputStream_5,True,True,True
ZipEntry_2,True,False,False
ZipEntry_3,True,False,False
ZipEntry_4,True,False,False
ZipEntry_5,True,True,True
ZipEntry_6,True,False,False
ZipEntry_7,True,True,True
ZipEntry_8,True,True,True
ZipEntry_9,True,True,True
ZipEntry_10,True,True,True
ZipEntry_13,True,True,True
ZipEntry_14,True,False,False
ZipEntry_15,True,True,True
ZipEntry_16,True,False,False
ZipEntry_28,True,False,False
ZipEntry_29,True,False,False
ZipEntry_30,True,True,True
ZipEntry_31,True,False,False
ZipEntry_32,True,True,True
ZipEntry_33,True,True,True
ZipEntry_34,True,True,True
ZipEntry_35,True,True,True
ZipEntry_38,True,True,True
ZipEntry_39,True,False,False
ZipEntry_40,True,True,True
ZipEntry_41,True,False,False
ZipFile_2,True,False,False
ZipFile_3,True,False,False
ZipFile_4,True,False,False
ZipFile_5,True,False,False
ZipInputStream_4,True,False,False
ZipInputStream_5,True,False,False
ZipOutputStream_1,True,True,True
ZipOutputStream_2,True,True,True
ZipOutputStream_3,True,True,True
ZipOutputStream_4,True,True,True
