ClassName,URL
AlreadyBoundHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CosNaming/NamingContextPackage/AlreadyBoundHelper.html
AlreadyBoundHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CosNaming/NamingContextPackage/AlreadyBoundHolder.html
CannotProceedHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CosNaming/NamingContextPackage/CannotProceedHelper.html
CannotProceedHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CosNaming/NamingContextPackage/CannotProceedHolder.html
InvalidNameHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CosNaming/NamingContextPackage/InvalidNameHelper.html
InvalidNameHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CosNaming/NamingContextPackage/InvalidNameHolder.html
NotEmptyHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CosNaming/NamingContextPackage/NotEmptyHelper.html
NotEmptyHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CosNaming/NamingContextPackage/NotEmptyHolder.html
NotFoundHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CosNaming/NamingContextPackage/NotFoundHelper.html
NotFoundHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CosNaming/NamingContextPackage/NotFoundHolder.html
NotFoundReason,https://docs.oracle.com/javase/8/docs/api/org/omg/CosNaming/NamingContextPackage/NotFoundReason.html
NotFoundReasonHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/CosNaming/NamingContextPackage/NotFoundReasonHelper.html
NotFoundReasonHolder,https://docs.oracle.com/javase/8/docs/api/org/omg/CosNaming/NamingContextPackage/NotFoundReasonHolder.html
