ClassName,URL
CertPathTrustManagerParameters,https://docs.oracle.com/javase/8/docs/api/javax/net/ssl/CertPathTrustManagerParameters.html
ExtendedSSLSession,https://docs.oracle.com/javase/8/docs/api/javax/net/ssl/ExtendedSSLSession.html
HandshakeCompletedEvent,https://docs.oracle.com/javase/8/docs/api/javax/net/ssl/HandshakeCompletedEvent.html
HttpsURLConnection,https://docs.oracle.com/javase/8/docs/api/javax/net/ssl/HttpsURLConnection.html
KeyManagerFactory,https://docs.oracle.com/javase/8/docs/api/javax/net/ssl/KeyManagerFactory.html
KeyManagerFactorySpi,https://docs.oracle.com/javase/8/docs/api/javax/net/ssl/KeyManagerFactorySpi.html
KeyStoreBuilderParameters,https://docs.oracle.com/javase/8/docs/api/javax/net/ssl/KeyStoreBuilderParameters.html
SNIHostName,https://docs.oracle.com/javase/8/docs/api/javax/net/ssl/SNIHostName.html
SNIMatcher,https://docs.oracle.com/javase/8/docs/api/javax/net/ssl/SNIMatcher.html
SNIServerName,https://docs.oracle.com/javase/8/docs/api/javax/net/ssl/SNIServerName.html
SSLContext,https://docs.oracle.com/javase/8/docs/api/javax/net/ssl/SSLContext.html
SSLContextSpi,https://docs.oracle.com/javase/8/docs/api/javax/net/ssl/SSLContextSpi.html
SSLEngine,https://docs.oracle.com/javase/8/docs/api/javax/net/ssl/SSLEngine.html
SSLEngineResult,https://docs.oracle.com/javase/8/docs/api/javax/net/ssl/SSLEngineResult.html
SSLParameters,https://docs.oracle.com/javase/8/docs/api/javax/net/ssl/SSLParameters.html
SSLPermission,https://docs.oracle.com/javase/8/docs/api/javax/net/ssl/SSLPermission.html
SSLServerSocket,https://docs.oracle.com/javase/8/docs/api/javax/net/ssl/SSLServerSocket.html
SSLServerSocketFactory,https://docs.oracle.com/javase/8/docs/api/javax/net/ssl/SSLServerSocketFactory.html
SSLSessionBindingEvent,https://docs.oracle.com/javase/8/docs/api/javax/net/ssl/SSLSessionBindingEvent.html
SSLSocket,https://docs.oracle.com/javase/8/docs/api/javax/net/ssl/SSLSocket.html
SSLSocketFactory,https://docs.oracle.com/javase/8/docs/api/javax/net/ssl/SSLSocketFactory.html
StandardConstants,https://docs.oracle.com/javase/8/docs/api/javax/net/ssl/StandardConstants.html
TrustManagerFactory,https://docs.oracle.com/javase/8/docs/api/javax/net/ssl/TrustManagerFactory.html
TrustManagerFactorySpi,https://docs.oracle.com/javase/8/docs/api/javax/net/ssl/TrustManagerFactorySpi.html
X509ExtendedKeyManager,https://docs.oracle.com/javase/8/docs/api/javax/net/ssl/X509ExtendedKeyManager.html
X509ExtendedTrustManager,https://docs.oracle.com/javase/8/docs/api/javax/net/ssl/X509ExtendedTrustManager.html
