Sample Number,ClassName,Snippet Number,Method,Exist
0,CertPathTrustManagerParameters,1,CertPathTrustManagerParameters(),False
0,CertPathTrustManagerParameters,2,getCertPath(),False
0,CertPathTrustManagerParameters,3,getTrustManagers(),False
0,CertPathTrustManagerParameters,4,setCertPath(CertPath certPath),False
0,CertPathTrustManagerParameters,5,setTrustManagers(TrustManager[] trustManagers),False
1,ExtendedSSLSession,1,getCipherSuite(),False
1,ExtendedSSLSession,2,getLocalCertificates(),False
1,ExtendedSSLSession,3,getPeerCertificates(),False
1,ExtendedSSLSession,4,getPeerPrincipal(),False
1,ExtendedSSLSession,5,getPeerPrincipal(),False
1,ExtendedSSLSession,6,getPeerCertificateChain(),False
1,ExtendedSSLSession,7,getPeerCertificate(),False
1,ExtendedSSLSession,8,getPeerCertificateAlias(),False
1,ExtendedSSLSession,9,getPeerCertificateSerialNumber(),False
1,ExtendedSSLSession,10,getPeerCertificateNotBefore(),False
1,ExtendedSSLSession,11,getPeerCertificateNotAfter(),False
1,ExtendedSSLSession,12,getPeerCertificateIssuerDN(),False
1,ExtendedSSLSession,13,getPeerCertificateSubjectDN(),False
1,ExtendedSSLSession,14,getPeerCertificateIssuerAlternativeNames(),False
1,ExtendedSSLSession,15,getPeerCertificateSubjectAlternativeNames(),False
1,ExtendedSSLSession,16,getPeerCertificateKeyTypes(),False
1,ExtendedSSLSession,17,getPeerCertificateKeyAlgorithms(),False
1,ExtendedSSLSession,18,getPeerCertificateSignatureAlgorithms(),False
1,ExtendedSSLSession,19,getPeerCertificateExtendedKeyUsage(),False
1,ExtendedSSLSession,20,getPeerCertificateBasicConstraints(),False
1,ExtendedSSLSession,21,getPeerCertificateNameConstraints(),False
1,ExtendedSSLSession,22,getPeerCertificateAuthorityKeyIdentifier(),False
1,ExtendedSSLSession,23,getPeerCertificateSubjectKeyIdentifier(),False
1,ExtendedSSLSession,24,getPeerCertificateSerialNumberString(),False
1,ExtendedSSLSession,25,getPeerCertificateNotBeforeDate(),False
1,ExtendedSSLSession,26,getPeerCertificateNotAfterDate(),False
1,ExtendedSSLSession,27,getPeerCertificateIssuerDNString(),False
1,ExtendedSSLSession,28,getPeerCertificateSubjectDNString(),False
1,ExtendedSSLSession,29,getPeerCertificateIssuerAlternativeNamesString(),False
1,ExtendedSSLSession,30,getPeerCertificateSubjectAlternativeNamesString(),False
1,ExtendedSSLSession,31,getPeerCertificateKeyTypesString(),False
1,ExtendedSSLSession,32,getPeerCertificateKeyAlgorithmsString(),False
1,ExtendedSSLSession,33,getPeerCertificateSignatureAlgorithmsString(),False
1,ExtendedSSLSession,34,getPeerCertificateExtendedKeyUsageString(),False
1,ExtendedSSLSession,35,getPeerCertificateBasicConstraintsString(),False
1,ExtendedSSLSession,36,getPeerCertificateNameConstraintsString(),False
1,ExtendedSSLSession,37,getPeerCertificateAuthorityKeyIdentifierString(),False
1,ExtendedSSLSession,38,getPeerCertificateSubjectKeyIdentifierString(),False
1,ExtendedSSLSession,39,getPeerCertificateSerialNumberHexString(),False
1,ExtendedSSLSession,40,getPeerCertificateNotBeforeHexString(),False
1,ExtendedSSLSession,41,getPeerCertificateNotAfterHexString(),False
1,ExtendedSSLSession,42,getPeerCertificateIssuerDNHexString(),False
1,ExtendedSSLSession,43,getPeerCertificateSubjectDNHexString(),False
1,ExtendedSSLSession,44,getPeerCertificateIssuerAlternativeNamesHexString(),False
1,ExtendedSSLSession,45,getPeerCertificateSubjectAlternativeNamesHexString(),False
1,ExtendedSSLSession,46,getPeerCertificateKeyTypesHexString(),False
2,HandshakeCompletedEvent,1,getHandshakeCompletedEvent(),False
2,HandshakeCompletedEvent,2,getSession(),False
2,HandshakeCompletedEvent,3,getLocalCertificateChain(),False
2,HandshakeCompletedEvent,4,getLocalPrincipal(),False
2,HandshakeCompletedEvent,5,getPeerCertificateChain(),False
2,HandshakeCompletedEvent,6,getPeerPrincipal(),False
2,HandshakeCompletedEvent,7,getCipherSuite(),False
2,HandshakeCompletedEvent,8,getHandshakeStatus(),False
2,HandshakeCompletedEvent,9,getLocalCertificate(),False
2,HandshakeCompletedEvent,10,getPeerCertificate(),False
3,HttpsURLConnection,1,void setSSLSocketFactory(SSLSocketFactory factory),True
3,HttpsURLConnection,2,void setHostnameVerifier(HostnameVerifier verifier),True
3,HttpsURLConnection,3,void setDefaultHostnameVerifier(HostnameVerifier verifier),True
3,HttpsURLConnection,4,void setDefaultSSLSocketFactory(SSLSocketFactory factory),True
3,HttpsURLConnection,5,void setRequestMethod(String method),False
4,KeyManagerFactory,1,KeyManagerFactory.getInstance(String algorithm),False
4,KeyManagerFactory,2,"void init(KeyStore keystore, char[] password)",True
4,KeyManagerFactory,3,void init(ManagerFactoryParameters spec),True
4,KeyManagerFactory,4,KeyManager[] getKeyManagers(),True
4,KeyManagerFactory,5,TrustManager[] getTrustManagers(),False
5,KeyManagerFactorySpi,1,KeyManagerFactorySpi(),False
5,KeyManagerFactorySpi,2,init(KeyManagerFactorySpi kmf),False
5,KeyManagerFactorySpi,3,"init(KeyManager[] keyManagers, char[] password)",False
5,KeyManagerFactorySpi,4,"init(KeyManager[] keyManagers, SecureRandom random)",False
5,KeyManagerFactorySpi,5,"init(KeyManager[] keyManagers, KeyStore keyStore, char[] password)",False
5,KeyManagerFactorySpi,6,"init(KeyManager[] keyManagers, KeyStore keyStore, char[] password, SecureRandom random)",False
5,KeyManagerFactorySpi,7,getKeyManagers(),False
5,KeyManagerFactorySpi,8,getTrustManagers(),False
