Sample Number,ClassName,Snippet Number,Method,Exist
0,AddressingFeature,1,boolean add(E e),False
0,AddressingFeature,2,"void add(int index, E element)",False
0,AddressingFeature,3,boolean addAll(Collection<? extends E> c),False
0,AddressingFeature,4,"boolean addAll(int index, Collection<? extends E> c)",False
0,AddressingFeature,5,void clear(),False
1,MTOMFeature,1,boolean isEnabled(),False
1,MTOMFeature,2,boolean isRequired(),False
1,MTOMFeature,3,void setEnabled(boolean enabled),False
1,MTOMFeature,4,void setRequired(boolean required),False
1,MTOMFeature,5,String getID(),True
