Sample Number,ClassName,Snippet Number,Method,Exist
0,Delegate,1,boolean add(E e),False
0,Delegate,2,"void add(int index, E element)",False
0,Delegate,3,boolean addAll(Collection<? extends E> c),False
0,Delegate,4,boolean remove(Object o),False
0,Delegate,5,E remove(int index),False
1,InputStream,1,read_boolean(),False
1,InputStream,2,read_char(),False
1,InputStream,3,read_octet(),False
1,InputStream,4,read_short(),False
1,InputStream,5,read_long(),False
1,InputStream,6,read_float(),False
1,InputStream,7,read_double(),False
1,InputStream,8,read_string(),False
1,InputStream,9,read_wstring(),False
1,InputStream,10,read_longlong(),False
1,InputStream,11,read_ulong(),False
1,InputStream,12,read_ulonglong(),False
1,InputStream,13,read_longdouble(),False
1,InputStream,14,read_typecode(),False
1,InputStream,15,read_fixed(),False
1,InputStream,16,read_value(),False
1,InputStream,17,read_abstract_interface(),False
1,InputStream,18,read_abstract_interface_type(),False
1,InputStream,19,read_abstract_interface_ptr(),False
1,InputStream,20,read_abstract_interface_ref(),False
1,InputStream,21,read_abstract_interface_any(),False
1,InputStream,22,read_abstract_interface_any_scope(),False
1,InputStream,23,read_abstract_interface_any_value(),False
1,InputStream,24,read_abstract_interface_any_conversion(),False
1,InputStream,25,read_abstract_interface_any_conversion_id(),False
1,InputStream,26,read_abstract_interface_any_conversion_value(),False
1,InputStream,27,read_abstract_interface_any_conversion_type(),False
1,InputStream,28,read_abstract_interface_any_conversion_type_id(),False
1,InputStream,29,read_abstract_interface_any_conversion_type_scope(),False
1,InputStream,30,read_abstract_interface_any_conversion_type_value(),False
1,InputStream,31,read_abstract_interface_any_conversion_type_conversion(),False
1,InputStream,32,read_abstract_interface_any_conversion_type_conversion_id(),False
1,InputStream,33,read_abstract_interface_any_conversion_type_conversion_scope(),False
1,InputStream,34,read_abstract_interface_any_conversion_type_conversion_value(),False
1,InputStream,35,read_abstract_interface_any_conversion_type_conversion_type(),False
1,InputStream,36,read_abstract_interface_any_conversion_type_conversion_type_id(),False
1,InputStream,37,read_abstract_interface_any_conversion_type_conversion_type_scope(),False
1,InputStream,38,read_abstract_interface_any_conversion_type_conversion_type_value(),False
1,InputStream,39,read_abstract_interface_any_conversion_type_conversion_type_conversion(),False
1,InputStream,40,read_abstract_interface_any_conversion_type_conversion_type_conversion_id(),False
1,InputStream,41,read_abstract_interface_any_conversion_type_conversion_type_conversion_scope(),False
1,InputStream,42,read_abstract_interface_any_conversion_type_conversion_type_conversion_value(),False
2,ObjectImpl,1,boolean add(E e),False
2,ObjectImpl,2,"void add(int index, E element)",False
2,ObjectImpl,3,boolean addAll(Collection<? extends E> c),False
2,ObjectImpl,4,boolean remove(Object o),False
2,ObjectImpl,5,E remove(int index),False
3,OutputStream,1,write_long(long),False
3,OutputStream,2,write_ulong(long),False
3,OutputStream,3,write_float(float),False
3,OutputStream,4,write_double(double),False
3,OutputStream,5,write_boolean(boolean),False
3,OutputStream,6,write_char(char),False
3,OutputStream,7,write_wchar(char),False
3,OutputStream,8,write_octet(byte),False
3,OutputStream,9,write_short(short),False
3,OutputStream,10,write_ushort(short),False
3,OutputStream,11,write_longlong(long),False
3,OutputStream,12,write_ulonglong(long),False
3,OutputStream,13,write_longdouble(double),False
3,OutputStream,14,write_string(String),False
3,OutputStream,15,write_wstring(String),False
3,OutputStream,16,write_TypeCode(org.omg.CORBA.TypeCode),False
3,OutputStream,17,write_Object(org.omg.CORBA.Object),False
3,OutputStream,18,write_Value(org.omg.CORBA.portable.ValueBase),False
3,OutputStream,19,write_abstract_interface(org.omg.CORBA.portable.Streamable),False
3,OutputStream,20,write_Value(org.omg.CORBA.portable.ValueBase),False
3,OutputStream,21,write_Value(org.omg.CORBA.portable.ValueBase),False
3,OutputStream,22,write_Value(org.omg.CORBA.portable.ValueBase),False
3,OutputStream,23,write_Value(org.omg.CORBA.portable.ValueBase),False
3,OutputStream,24,write_Value(org.omg.CORBA.portable.ValueBase),False
3,OutputStream,25,write_Value(org.omg.CORBA.portable.ValueBase),False
