Sample Number,ClassName,Snippet Number,Method,Exist
0,BasicControl,1,boolean hasValue(),False
0,BasicControl,2,Object getValue(),False
0,BasicControl,3,void setID(int id),False
0,BasicControl,4,int getID(),False
0,BasicControl,5,String getCriticality(),False
1,ControlFactory,1,ControlFactory.createControl(String oid),False
1,ControlFactory,2,"ControlFactory.createSimpleBinaryValueControl(String oid, byte[] value)",False
1,ControlFactory,3,"ControlFactory.createSimpleStringValueControl(String oid, String value)",False
1,ControlFactory,4,"ControlFactory.createPresentationControl(String oid, int criticality, byte[] value)",False
1,ControlFactory,5,"ControlFactory.createContextSpecificControl(String oid, int criticality, byte[] value)",False
2,InitialLdapContext,1,"InitialLdapContext(Hashtable<?,?> environment)",False
2,InitialLdapContext,2,Object lookup(Name name),False
2,InitialLdapContext,3,void close(),False
2,InitialLdapContext,4,void reconnect(int retry),False
2,InitialLdapContext,5,void setRequestControls(Control[] controls),True
3,LdapName,1,LdapName(String name),False
3,LdapName,2,String getRdn(),False
3,LdapName,3,String getRemainder(),False
3,LdapName,4,String getPrefix(),False
3,LdapName,5,String getSuffix(),False
3,LdapName,6,String getCommonName(),False
3,LdapName,7,String getSerialNumber(),False
3,LdapName,8,String getOrganizationName(),False
3,LdapName,9,String getOrganizationalUnitName(),False
3,LdapName,10,String getLocalityName(),False
3,LdapName,11,String getStateOrProvinceName(),False
3,LdapName,12,String getCountryName(),False
3,LdapName,13,String getPostalCode(),False
3,LdapName,14,String getStreet(),False
3,LdapName,15,String getTitle(),False
3,LdapName,16,String getDescription(),False
3,LdapName,17,String getDomainComponent(),False
3,LdapName,18,String getIncludeInase(),False
3,LdapName,19,String getChairPerson(),False
3,LdapName,20,String getManager(),False
3,LdapName,21,String getMember(),False
3,LdapName,22,String getOwner(),False
3,LdapName,23,String getSubschemaSubentry(),False
3,LdapName,24,String getSubordinateName(),False
3,LdapName,25,String getSuperiorName(),False
3,LdapName,26,String getDSAQuality(),False
3,LdapName,27,String getDSAState(),False
3,LdapName,28,String getDSAUsage(),False
3,LdapName,29,String getDNQualifier(),False
3,LdapName,30,String getDSAName(),False
3,LdapName,31,String getDSAReference(),False
3,LdapName,32,String getDSAReferenceURL(),False
3,LdapName,33,String getDSAReferenceTelephoneNumber(),False
3,LdapName,34,String getDSAReferenceMailMessaging(),False
3,LdapName,35,String getDSAReferencePostalAddress(),False
3,LdapName,36,String getDSAReferenceHours(),False
3,LdapName,37,String getDSAReferenceTransport(),False
3,LdapName,38,String getDSAReferenceFax(),False
3,LdapName,39,String getDSAReferencePager(),False
3,LdapName,40,String getDSAReferenceOther(),False
3,LdapName,41,String getDSAReferenceRules(),False
3,LdapName,42,String getDSAReferenceAuthority(),False
3,LdapName,43,String getDSAReferenceAuthorityName(),False
3,LdapName,44,String getDSAReferenceAuthorityURL(),False
3,LdapName,45,String getDSAReferenceAuthorityTelephoneNumber(),False
3,LdapName,46,String getDSAReferenceAuthorityMailMessaging(),False
4,ManageReferralControl,1,boolean add(E e),False
