Sample Number,ClassName,Snippet Number,Method,Exist
0,HttpContext,1,boolean contains(Object o),False
0,HttpContext,2,boolean remove(Object o),False
0,HttpContext,3,E get(int index),False
0,HttpContext,4,"E set(int index, E element)",False
0,HttpContext,5,int size(),False
1,HttpExchange,1,boolean add(E e),False
1,HttpExchange,2,"void add(int index, E element)",False
1,HttpExchange,3,boolean addAll(Collection<? extends E> c),False
1,HttpExchange,4,"boolean addAll(int index, Collection<? extends E> c)",False
1,HttpExchange,5,void clear(),False
2,HttpHandler,1,boolean add(E e),False
2,HttpHandler,2,"void add(int index, E element)",False
2,HttpHandler,3,boolean addAll(Collection<? extends E> c),False
2,HttpHandler,4,"boolean addAll(int index, Collection<? extends E> c)",False
2,HttpHandler,5,void clear(),False
