FileName,UsedPackage
BufferedInputStream_1,True
BufferedInputStream_3,True
BufferedInputStream_4,True
BufferedInputStream_5,True
BufferedOutputStream_2,True
BufferedOutputStream_4,True
BufferedOutputStream_5,True
BufferedReader_1,True
BufferedReader_3,True
BufferedReader_4,True
BufferedReader_5,True
BufferedWriter_2,True
BufferedWriter_3,True
BufferedWriter_4,True
BufferedWriter_5,True
ByteArrayOutputStream_1,True
ByteArrayOutputStream_4,True
ByteArrayOutputStream_5,True
CharArrayReader_1,True
CharArrayReader_2,True
CharArrayReader_3,True
CharArrayReader_4,True
CharArrayReader_5,True
CharArrayWriter_2,True
CharArrayWriter_4,True
CharArrayWriter_5,True
Console_2,True
Console_3,True
DataInputStream_2,True
DataInputStream_3,True
DataInputStream_4,True
DataOutputStream_1,True
DataOutputStream_2,True
DataOutputStream_3,True
DataOutputStream_4,True
DataOutputStream_5,True
DataOutputStream_6,True
DataOutputStream_7,True
DataOutputStream_8,True
DataOutputStream_9,True
DataOutputStream_10,True
DataOutputStream_11,True
DataOutputStream_12,True
DataOutputStream_13,True
DataOutputStream_14,True
DataOutputStream_15,True
File_1,True
File_2,True
File_3,True
File_4,True
FileDescriptor_3,True
FileInputStream_3,True
FileInputStream_4,True
FileInputStream_5,True
FileInputStream_6,True
FileOutputStream_5,True
FileOutputStream_6,True
FileOutputStream_7,True
FileOutputStream_9,True
FilePermission_2,True
FilePermission_3,True
FilePermission_4,True
FilePermission_5,True
FilterInputStream_1,False
FilterInputStream_2,True
FilterInputStream_3,True
FilterInputStream_4,False
FilterInputStream_5,False
FilterOutputStream_1,True
FilterOutputStream_2,True
FilterOutputStream_3,True
FilterOutputStream_4,True
FilterOutputStream_5,True
FilterReader_1,False
FilterReader_3,True
FilterReader_4,True
FilterReader_5,False
FilterWriter_1,True
FilterWriter_3,False
FilterWriter_5,False
InputStream_1,True
InputStream_2,True
InputStream_3,True
InputStream_4,True
InputStream_5,True
InputStreamReader_1,True
InputStreamReader_3,True
InputStreamReader_5,True
LineNumberInputStream_1,False
LineNumberInputStream_2,False
LineNumberInputStream_3,True
LineNumberInputStream_5,True
LineNumberReader_1,True
LineNumberReader_2,False
LineNumberReader_3,True
ObjectOutputStream.PutField_1,False
ObjectOutputStream.PutField_2,False
ObjectOutputStream.PutField_3,False
ObjectOutputStream.PutField_4,False
ObjectOutputStream.PutField_5,False
ObjectOutputStream.PutField_6,False
ObjectOutputStream.PutField_8,False
ObjectStreamClass_3,True
ObjectStreamClass_5,True
ObjectStreamField_2,True
ObjectStreamField_3,True
OutputStream_1,True
OutputStream_2,True
OutputStream_3,True
OutputStream_4,True
OutputStream_5,True
OutputStreamWriter_1,True
OutputStreamWriter_3,True
OutputStreamWriter_5,True
PipedInputStream_1,True
PipedInputStream_2,True
PipedInputStream_3,True
PipedInputStream_5,True
PipedOutputStream_2,True
PipedOutputStream_4,True
PipedWriter_1,True
PipedWriter_2,True
PipedWriter_3,True
PipedWriter_5,True
PrintStream_1,True
PrintStream_2,True
PrintStream_3,True
PrintStream_4,True
PrintStream_5,True
PrintStream_6,True
PrintStream_7,True
PrintStream_8,True
PrintStream_9,True
PrintStream_10,True
PrintStream_11,True
PrintStream_12,True
PrintStream_13,True
PrintStream_14,True
PrintStream_15,True
PrintStream_16,True
PrintStream_17,True
PrintWriter_1,True
PrintWriter_2,True
PrintWriter_3,True
PrintWriter_4,True
PrintWriter_5,True
PrintWriter_6,True
PrintWriter_7,True
PrintWriter_8,True
PrintWriter_9,True
PrintWriter_10,True
PrintWriter_11,True
PrintWriter_12,True
PrintWriter_13,True
PrintWriter_14,True
PrintWriter_15,True
PushbackInputStream_1,True
PushbackInputStream_3,True
PushbackInputStream_4,True
PushbackInputStream_5,True
PushbackReader_1,True
PushbackReader_3,True
PushbackReader_4,True
PushbackReader_5,True
RandomAccessFile_1,True
RandomAccessFile_2,True
RandomAccessFile_3,True
RandomAccessFile_5,True
RandomAccessFile_6,True
RandomAccessFile_7,True
RandomAccessFile_8,True
RandomAccessFile_9,True
RandomAccessFile_10,True
RandomAccessFile_11,True
RandomAccessFile_15,True
RandomAccessFile_16,True
RandomAccessFile_17,True
RandomAccessFile_18,True
RandomAccessFile_19,True
RandomAccessFile_21,True
RandomAccessFile_22,True
RandomAccessFile_23,True
