Sample Number,ClassName,Snippet Number,Method,Exist
0,BufferedInputStream,1,int read(),True
0,BufferedInputStream,2,int read(byte[] b),False
0,BufferedInputStream,3,"int read(byte[] b, int off, int len)",True
0,BufferedInputStream,4,long skip(long n),True
0,BufferedInputStream,5,int available(),True
1,BufferedOutputStream,1,BufferedOutputStream(OutputStream out),False
1,BufferedOutputStream,2,void write(int b),True
1,BufferedOutputStream,3,void write(byte[] b),False
1,BufferedOutputStream,4,"void write(byte[] b, int off, int len)",True
1,BufferedOutputStream,5,void flush(),True
2,BufferedReader,1,int read(),True
2,BufferedReader,2,int read(char[] cbuf),False
2,BufferedReader,3,String readLine(),True
2,BufferedReader,4,long skip(long n),True
2,BufferedReader,5,boolean ready(),True
3,BufferedWriter,1,boolean newLine(),False
3,BufferedWriter,2,void write(int c),True
3,BufferedWriter,3,"void write(char[] cbuf, int off, int len)",True
3,BufferedWriter,4,"void write(String s, int off, int len)",True
3,BufferedWriter,5,void flush(),True
4,ByteArrayInputStream,1,boolean add(E e),False
4,ByteArrayInputStream,2,"void add(int index, E element)",False
4,ByteArrayInputStream,3,boolean addAll(Collection<? extends E> c),False
4,ByteArrayInputStream,4,"boolean addAll(int index, Collection<? extends E> c)",False
4,ByteArrayInputStream,5,void clear(),False
5,ByteArrayOutputStream,1,int size(),True
5,ByteArrayOutputStream,2,boolean isEmpty(),False
5,ByteArrayOutputStream,3,boolean contains(Object o),False
5,ByteArrayOutputStream,4,byte[] toByteArray(),True
5,ByteArrayOutputStream,5,void write(int b),True
6,CharArrayReader,1,"int read(char[] cbuf, int off, int len)",True
6,CharArrayReader,2,int read(),True
6,CharArrayReader,3,long skip(long n),True
6,CharArrayReader,4,boolean ready(),True
6,CharArrayReader,5,void close(),True
7,CharArrayWriter,1,CharArrayWriter(),False
7,CharArrayWriter,2,void write(int c),True
7,CharArrayWriter,3,void write(char[] cbuf),False
7,CharArrayWriter,4,"void write(char[] cbuf, int off, int len)",True
7,CharArrayWriter,5,void writeTo(Writer out),True
8,Console,1,boolean readLine(),False
8,Console,2,char[] readPassword(),True
8,Console,3,"String readLine(String fmt, Object... args)",True
8,Console,4,"void printf(String format, Object... args)",False
8,Console,5,"void format(String format, Object... args)",False
9,DataInputStream,1,int read(),False
9,DataInputStream,2,int read(byte[] b),True
9,DataInputStream,3,"int read(byte[] b, int off, int len)",True
9,DataInputStream,4,String readUTF(),True
9,DataInputStream,5,long skip(long n),False
10,DataOutputStream,1,void write(int b),True
10,DataOutputStream,2,void writeBoolean(boolean v),True
10,DataOutputStream,3,void writeByte(int v),True
10,DataOutputStream,4,void writeBytes(String s),True
10,DataOutputStream,5,void writeChar(int v),True
10,DataOutputStream,6,void writeChars(String s),True
10,DataOutputStream,7,void writeDouble(double v),True
10,DataOutputStream,8,void writeFloat(float v),True
10,DataOutputStream,9,void writeInt(int v),True
10,DataOutputStream,10,void writeLong(long v),True
10,DataOutputStream,11,void writeShort(int v),True
10,DataOutputStream,12,void writeUTF(String str),True
10,DataOutputStream,13,void writeBytes(String s),True
10,DataOutputStream,14,void writeChars(String s),True
10,DataOutputStream,15,void writeUTF(String str),True
11,File,1,boolean canRead(),True
11,File,2,boolean canWrite(),True
11,File,3,boolean createNewFile(),True
11,File,4,boolean delete(),True
11,File,5,boolean deleteOnExit(),False
12,FileDescriptor,1,FileDescriptor getFD(),False
12,FileDescriptor,2,void setFD(FileDescriptor fd),False
12,FileDescriptor,3,void sync(),True
12,FileDescriptor,4,void syncForWrite(long position),False
12,FileDescriptor,5,void datasync(),False
13,FileInputStream,1,FileInputStream(File file),False
13,FileInputStream,2,FileInputStream(String name),False
13,FileInputStream,3,int read(),True
13,FileInputStream,4,int read(byte[] b),True
13,FileInputStream,5,"int read(byte[] b, int off, int len)",True
13,FileInputStream,6,void close(),True
14,FileOutputStream,1,FileOutputStream(File file),False
14,FileOutputStream,2,FileOutputStream(String name),False
14,FileOutputStream,3,"FileOutputStream(File file, boolean append)",False
14,FileOutputStream,4,"FileOutputStream(String name, boolean append)",False
14,FileOutputStream,5,void write(int b),True
14,FileOutputStream,6,void write(byte[] b),True
14,FileOutputStream,7,"void write(byte[] b, int off, int len)",True
