Sample Number,ClassName,Snippet Number,Method,Exist
0,DocumentBuilder,1,DocumentBuilderFactory newInstance(),False
0,DocumentBuilder,2,DocumentBuilder newDocumentBuilder(),False
0,DocumentBuilder,3,Document parse(InputSource input),True
0,DocumentBuilder,4,Document parse(String systemId),True
0,DocumentBuilder,5,Document parse(URL source),False
0,DocumentBuilder,6,Document parse(File file),True
0,DocumentBuilder,7,Document parse(InputStream stream),True
0,DocumentBuilder,8,Document parse(Reader reader),False
1,DocumentBuilderFactory,1,DocumentBuilderFactory newInstance(),True
1,DocumentBuilderFactory,2,DocumentBuilder newDocumentBuilder(),True
1,DocumentBuilderFactory,3,"void setFeature(String name, boolean value)",True
1,DocumentBuilderFactory,4,boolean getFeature(String name),True
1,DocumentBuilderFactory,5,"void setAttribute(String name, Object value)",True
2,SAXParser,1,boolean add(E e),False
2,SAXParser,2,boolean addAll(Collection<? extends E> c),False
2,SAXParser,3,void clear(),False
2,SAXParser,4,boolean contains(Object o),False
2,SAXParser,5,boolean containsAll(Collection<?> c),False
2,SAXParser,6,E get(int index),False
2,SAXParser,7,int indexOf(Object o),False
2,SAXParser,8,boolean isEmpty(),False
2,SAXParser,9,Iterator<E> iterator(),False
2,SAXParser,10,E remove(int index),False
2,SAXParser,11,boolean remove(Object o),False
2,SAXParser,12,boolean removeAll(Collection<?> c),False
2,SAXParser,13,boolean retainAll(Collection<?> c),False
2,SAXParser,14,"E set(int index, E element)",False
2,SAXParser,15,int size(),False
2,SAXParser,16,"List<E> subList(int fromIndex, int toIndex)",False
2,SAXParser,17,Object[] toArray(),False
2,SAXParser,18,<T> T[] toArray(T[] a),False
2,SAXParser,19,"void add(int index, E element)",False
2,SAXParser,20,"boolean addAll(int index, Collection<? extends E> c)",False
