ClassName,Method,Return Type
AbstractExecutorService,invokeAll(Collection<? extends Callable<T>> tasks),<T> List<Future<T>>
AbstractExecutorService,"invokeAll(Collection<? extends Callable<T>> tasks, long timeout, TimeUnit unit)",<T> List<Future<T>>
AbstractExecutorService,invokeAny(Collection<? extends Callable<T>> tasks),<T> T
AbstractExecutorService,"invokeAny(Collection<? extends Callable<T>> tasks, long timeout, TimeUnit unit)",<T> T
AbstractExecutorService,newTaskFor(Callable<T> callable),protected <T> RunnableFuture<T>
AbstractExecutorService,"newTaskFor(Runnable runnable, T value)",protected <T> RunnableFuture<T>
AbstractExecutorService,submit(Callable<T> task),<T> Future<T>
AbstractExecutorService,submit(Runnable task),Future<?>
AbstractExecutorService,"submit(Runnable task, T result)",<T> Future<T>
ArrayBlockingQueue,add(E e),boolean
ArrayBlockingQueue,clear(),void
ArrayBlockingQueue,contains(Object o),boolean
ArrayBlockingQueue,drainTo(Collection<? super E> c),int
ArrayBlockingQueue,"drainTo(Collection<? super E> c, int maxElements)",int
ArrayBlockingQueue,iterator(),Iterator<E>
ArrayBlockingQueue,offer(E e),boolean
ArrayBlockingQueue,"offer(E e, long timeout, TimeUnit unit)",boolean
ArrayBlockingQueue,peek(),E
ArrayBlockingQueue,poll(),E
ArrayBlockingQueue,"poll(long timeout, TimeUnit unit)",E
ArrayBlockingQueue,put(E e),void
ArrayBlockingQueue,remainingCapacity(),int
ArrayBlockingQueue,remove(Object o),boolean
ArrayBlockingQueue,size(),int
ArrayBlockingQueue,spliterator(),Spliterator<E>
ArrayBlockingQueue,take(),E
ArrayBlockingQueue,toArray(),Object[]
ArrayBlockingQueue,toArray(T[] a),<T> T[]
ArrayBlockingQueue,toString(),String
CompletableFuture,"acceptEither(CompletionStage<? extends T> other, Consumer<? super T> action)",CompletableFuture<Void>
CompletableFuture,"acceptEitherAsync(CompletionStage<? extends T> other, Consumer<? super T> action)",CompletableFuture<Void>
CompletableFuture,"acceptEitherAsync(CompletionStage<? extends T> other, Consumer<? super T> action, Executor executor)",CompletableFuture<Void>
CompletableFuture,allOf(CompletableFuture<?>... cfs),static CompletableFuture<Void>
CompletableFuture,anyOf(CompletableFuture<?>... cfs),static CompletableFuture<Object>
CompletableFuture,"applyToEither(CompletionStage<? extends T> other, Function<? super T,U> fn)",<U> CompletableFuture<U>
CompletableFuture,"applyToEitherAsync(CompletionStage<? extends T> other, Function<? super T,U> fn)",<U> CompletableFuture<U>
CompletableFuture,"applyToEitherAsync(CompletionStage<? extends T> other, Function<? super T,U> fn, Executor executor)",<U> CompletableFuture<U>
CompletableFuture,cancel(boolean mayInterruptIfRunning),boolean
CompletableFuture,complete(T value),boolean
CompletableFuture,completedFuture(U value),static <U> CompletableFuture<U>
CompletableFuture,completeExceptionally(Throwable ex),boolean
CompletableFuture,"exceptionally(Function<Throwable,? extends T> fn)",CompletableFuture<T>
CompletableFuture,get(),T
CompletableFuture,"get(long timeout, TimeUnit unit)",T
CompletableFuture,getNow(T valueIfAbsent),T
CompletableFuture,getNumberOfDependents(),int
CompletableFuture,"handle(BiFunction<? super T,Throwable,? extends U> fn)",<U> CompletableFuture<U>
CompletableFuture,"handleAsync(BiFunction<? super T,Throwable,? extends U> fn)",<U> CompletableFuture<U>
CompletableFuture,"handleAsync(BiFunction<? super T,Throwable,? extends U> fn, Executor executor)",<U> CompletableFuture<U>
CompletableFuture,isCancelled(),boolean
CompletableFuture,isCompletedExceptionally(),boolean
CompletableFuture,isDone(),boolean
CompletableFuture,join(),T
CompletableFuture,obtrudeException(Throwable ex),void
CompletableFuture,obtrudeValue(T value),void
CompletableFuture,"runAfterBoth(CompletionStage<?> other, Runnable action)",CompletableFuture<Void>
CompletableFuture,"runAfterBothAsync(CompletionStage<?> other, Runnable action)",CompletableFuture<Void>
CompletableFuture,"runAfterBothAsync(CompletionStage<?> other, Runnable action, Executor executor)",CompletableFuture<Void>
CompletableFuture,"runAfterEither(CompletionStage<?> other, Runnable action)",CompletableFuture<Void>
CompletableFuture,"runAfterEitherAsync(CompletionStage<?> other, Runnable action)",CompletableFuture<Void>
CompletableFuture,"runAfterEitherAsync(CompletionStage<?> other, Runnable action, Executor executor)",CompletableFuture<Void>
CompletableFuture,runAsync(Runnable runnable),static CompletableFuture<Void>
CompletableFuture,"runAsync(Runnable runnable, Executor executor)",static CompletableFuture<Void>
CompletableFuture,supplyAsync(Supplier<U> supplier),static <U> CompletableFuture<U>
CompletableFuture,"supplyAsync(Supplier<U> supplier, Executor executor)",static <U> CompletableFuture<U>
CompletableFuture,thenAccept(Consumer<? super T> action),CompletableFuture<Void>
CompletableFuture,thenAcceptAsync(Consumer<? super T> action),CompletableFuture<Void>
CompletableFuture,"thenAcceptAsync(Consumer<? super T> action, Executor executor)",CompletableFuture<Void>
CompletableFuture,"thenAcceptBoth(CompletionStage<? extends U> other, BiConsumer<? super T,? super U> action)",<U> CompletableFuture<Void>
CompletableFuture,"thenAcceptBothAsync(CompletionStage<? extends U> other, BiConsumer<? super T,? super U> action)",<U> CompletableFuture<Void>
CompletableFuture,"thenAcceptBothAsync(CompletionStage<? extends U> other, BiConsumer<? super T,? super U> action, Executor executor)",<U> CompletableFuture<Void>
CompletableFuture,"thenApply(Function<? super T,? extends U> fn)",<U> CompletableFuture<U>
CompletableFuture,"thenApplyAsync(Function<? super T,? extends U> fn)",<U> CompletableFuture<U>
CompletableFuture,"thenApplyAsync(Function<? super T,? extends U> fn, Executor executor)",<U> CompletableFuture<U>
CompletableFuture,"thenCombine(CompletionStage<? extends U> other, BiFunction<? super T,? super U,? extends V> fn)","<U,V> CompletableFuture<V>"
CompletableFuture,"thenCombineAsync(CompletionStage<? extends U> other, BiFunction<? super T,? super U,? extends V> fn)","<U,V> CompletableFuture<V>"
CompletableFuture,"thenCombineAsync(CompletionStage<? extends U> other, BiFunction<? super T,? super U,? extends V> fn, Executor executor)","<U,V> CompletableFuture<V>"
CompletableFuture,"thenCompose(Function<? super T,? extends CompletionStage<U>> fn)",<U> CompletableFuture<U>
