ClassName,Method,Return Type
ColorType,getID(),int
ColorType,toString(),String
Region,getName(),String
Region,isSubregion(),boolean
Region,toString(),String
SynthButtonUI,createUI(JComponent c),static ComponentUI
SynthButtonUI,"getBaseline(JComponent c, int width, int height)",int
SynthButtonUI,getContext(JComponent c),SynthContext
SynthButtonUI,getDefaultIcon(AbstractButton b),protected Icon
SynthButtonUI,getIcon(AbstractButton b),protected Icon
SynthButtonUI,getMaximumSize(JComponent c),Dimension
SynthButtonUI,getMinimumSize(JComponent c),Dimension
SynthButtonUI,getPreferredSize(JComponent c),Dimension
SynthButtonUI,getSizingIcon(AbstractButton b),protected Icon
SynthButtonUI,installDefaults(AbstractButton b),protected void
SynthButtonUI,installListeners(AbstractButton b),protected void
SynthButtonUI,"paint(Graphics g, JComponent c)",void
SynthButtonUI,"paint(SynthContext context, Graphics g)",protected void
SynthButtonUI,"paintBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void
SynthButtonUI,propertyChange(PropertyChangeEvent e),void
SynthButtonUI,uninstallDefaults(AbstractButton b),protected void
SynthButtonUI,uninstallListeners(AbstractButton b),protected void
SynthButtonUI,"update(Graphics g, JComponent c)",void
SynthCheckBoxMenuItemUI,createUI(JComponent c),static ComponentUI
SynthCheckBoxMenuItemUI,getPropertyPrefix(),protected String
SynthCheckBoxMenuItemUI,"paintBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void
SynthCheckBoxUI,createUI(JComponent b),static ComponentUI
SynthCheckBoxUI,getPropertyPrefix(),protected String
SynthCheckBoxUI,"paintBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void
SynthColorChooserUI,createDefaultChoosers(),protected AbstractColorChooserPanel[]
SynthColorChooserUI,createUI(JComponent c),static ComponentUI
SynthColorChooserUI,getContext(JComponent c),SynthContext
SynthColorChooserUI,installDefaults(),protected void
SynthColorChooserUI,installListeners(),protected void
SynthColorChooserUI,"paint(Graphics g, JComponent c)",void
SynthColorChooserUI,"paint(SynthContext context, Graphics g)",protected void
SynthColorChooserUI,"paintBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void
SynthColorChooserUI,propertyChange(PropertyChangeEvent e),void
SynthColorChooserUI,uninstallDefaults(),protected void
SynthColorChooserUI,uninstallListeners(),protected void
SynthColorChooserUI,"update(Graphics g, JComponent c)",void
SynthComboBoxUI,createArrowButton(),protected JButton
SynthComboBoxUI,createEditor(),protected ComboBoxEditor
SynthComboBoxUI,createPopup(),protected ComboPopup
SynthComboBoxUI,createRenderer(),protected ListCellRenderer
SynthComboBoxUI,createUI(JComponent c),static ComponentUI
SynthComboBoxUI,getContext(JComponent c),SynthContext
SynthComboBoxUI,getDefaultSize(),protected Dimension
SynthComboBoxUI,installDefaults(),protected void
SynthComboBoxUI,installListeners(),protected void
SynthComboBoxUI,installUI(JComponent c),void
SynthComboBoxUI,"paint(Graphics g, JComponent c)",void
SynthComboBoxUI,"paint(SynthContext context, Graphics g)",protected void
SynthComboBoxUI,"paintBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void
SynthComboBoxUI,"paintCurrentValue(Graphics g, Rectangle bounds, boolean hasFocus)",void
SynthComboBoxUI,propertyChange(PropertyChangeEvent e),void
SynthComboBoxUI,uninstallDefaults(),protected void
SynthComboBoxUI,uninstallListeners(),protected void
SynthComboBoxUI,uninstallUI(JComponent c),void
SynthComboBoxUI,"update(Graphics g, JComponent c)",void
SynthContext,getComponent(),JComponent
SynthContext,getComponentState(),int
SynthContext,getRegion(),Region
SynthContext,getStyle(),SynthStyle
SynthDesktopIconUI,createUI(JComponent c),static ComponentUI
SynthDesktopIconUI,getContext(JComponent c),SynthContext
SynthDesktopIconUI,installComponents(),protected void
SynthDesktopIconUI,installDefaults(),protected void
SynthDesktopIconUI,installListeners(),protected void
SynthDesktopIconUI,"paint(Graphics g, JComponent c)",void
SynthDesktopIconUI,"paint(SynthContext context, Graphics g)",protected void
SynthDesktopIconUI,"paintBorder(SynthContext context, Graphics g, int x, int y, int w, int h)",void
SynthDesktopIconUI,propertyChange(PropertyChangeEvent evt),void
SynthDesktopIconUI,uninstallDefaults(),protected void
SynthDesktopIconUI,uninstallListeners(),protected void
SynthDesktopIconUI,"update(Graphics g, JComponent c)",void
SynthDesktopPaneUI,createUI(JComponent c),static ComponentUI
SynthDesktopPaneUI,getContext(JComponent c),SynthContext
SynthDesktopPaneUI,installDefaults(),protected void
SynthDesktopPaneUI,installDesktopManager(),protected void
SynthDesktopPaneUI,installListeners(),protected void
SynthDesktopPaneUI,"paint(Graphics g, JComponent c)",void
