ClassName,URL
Instrument,https://docs.oracle.com/javase/8/docs/api/javax/sound/midi/Instrument.html
MetaMessage,https://docs.oracle.com/javase/8/docs/api/javax/sound/midi/MetaMessage.html
MidiDevice.Info,https://docs.oracle.com/javase/8/docs/api/javax/sound/midi/MidiDevice.Info.html
MidiEvent,https://docs.oracle.com/javase/8/docs/api/javax/sound/midi/MidiEvent.html
MidiFileFormat,https://docs.oracle.com/javase/8/docs/api/javax/sound/midi/MidiFileFormat.html
MidiMessage,https://docs.oracle.com/javase/8/docs/api/javax/sound/midi/MidiMessage.html
MidiSystem,https://docs.oracle.com/javase/8/docs/api/javax/sound/midi/MidiSystem.html
Patch,https://docs.oracle.com/javase/8/docs/api/javax/sound/midi/Patch.html
Sequence,https://docs.oracle.com/javase/8/docs/api/javax/sound/midi/Sequence.html
Sequencer.SyncMode,https://docs.oracle.com/javase/8/docs/api/javax/sound/midi/Sequencer.SyncMode.html
ShortMessage,https://docs.oracle.com/javase/8/docs/api/javax/sound/midi/ShortMessage.html
SoundbankResource,https://docs.oracle.com/javase/8/docs/api/javax/sound/midi/SoundbankResource.html
SysexMessage,https://docs.oracle.com/javase/8/docs/api/javax/sound/midi/SysexMessage.html
Track,https://docs.oracle.com/javase/8/docs/api/javax/sound/midi/Track.html
VoiceStatus,https://docs.oracle.com/javase/8/docs/api/javax/sound/midi/VoiceStatus.html
