Sample Number,ClassName,Snippet Number,Method,Exist
0,Instrument,1,"Instrument getInstrument(int bank, int program)",False
0,Instrument,2,Instrument[] getInstruments(),False
0,Instrument,3,int getMaxPolyphony(),False
0,Instrument,4,int getMaxRepeats(),False
0,Instrument,5,int getMaxSoundbankSize(),False
0,Instrument,6,int getMaxTransmitters(),False
0,Instrument,7,int getMaxVoices(),False
0,Instrument,8,int getMaxVolume(),False
0,Instrument,9,int getMinPolyphony(),False
0,Instrument,10,int getMinRepeats(),False
0,Instrument,11,int getMinTransmitters(),False
0,Instrument,12,int getMinVoices(),False
0,Instrument,13,int getMinVolume(),False
0,Instrument,14,int getPatchCount(),False
0,Instrument,15,int getPatchSize(),False
0,Instrument,16,"int getPatchSize(int bank, int program)",False
0,Instrument,17,"int getPatchSize(int bank, int program, int bank2, int program2)",False
0,Instrument,18,"int getPatchSize(int bank, int program, int bank2, int program2, int bank3, int program3)",False
0,Instrument,19,"int getPatchSize(int bank, int program, int bank2, int program2, int bank3, int program3, int bank4, int program4)",False
0,Instrument,20,"int getPatchSize(int bank, int program, int bank2, int program2, int bank3, int program3, int bank4, int program4, int bank5, int program5)",False
0,Instrument,21,"int getPatchSize(int bank, int program, int bank2, int program2, int bank3, int program3, int bank4, int program4, int bank5, int program5, int bank6, int program6)",False
0,Instrument,22,"int getPatchSize(int bank, int program, int bank2, int program2, int bank3, int program3, int bank4, int program4, int bank5, int program5, int bank6, int program6, int bank7, int program7)",False
0,Instrument,23,"int getPatchSize(int bank, int program, int bank2, int program2, int bank3, int program3, int bank4, int program4, int bank5, int program5, int bank6, int program6, int bank7, int program7, int bank8, int program8)",False
0,Instrument,24,"int getPatchSize(int bank, int program, int bank2, int program2, int bank3, int program3, int bank4, int program4, int bank5, int program5, int bank6, int program6, int bank7, int program7, int bank8, int program8, int bank9, int program9)",False
0,Instrument,25,"int getPatchSize(int bank, int program, int bank2, int program2, int bank3, int program3, int bank4, int program4, int bank5, int program5, int bank6, int program6, int bank7, int program7, int bank8, int program8, int bank9, int program9, int bank10, int program10)",False
1,MetaMessage,1,int getType(),True
1,MetaMessage,2,int getLength(),False
1,MetaMessage,3,byte[] getMessage(),False
1,MetaMessage,4,"void setMessage(byte[] message, int offset, int length)",False
1,MetaMessage,5,void setSequenceNumber(int sequenceNumber),False
2,MidiDevice.Info,1,MidiDevice.Info getDeviceInfo(),False
2,MidiDevice.Info,2,MidiDevice.Info getMidiDevice(),False
2,MidiDevice.Info,3,String getName(),True
2,MidiDevice.Info,4,String getVendor(),True
2,MidiDevice.Info,5,String getDescription(),True
2,MidiDevice.Info,6,String getVersion(),True
2,MidiDevice.Info,7,String getDescription(),True
2,MidiDevice.Info,8,String getVersion(),True
2,MidiDevice.Info,9,String getDescription(),True
2,MidiDevice.Info,10,String getVersion(),True
2,MidiDevice.Info,11,String getDescription(),True
2,MidiDevice.Info,12,String getVersion(),True
2,MidiDevice.Info,13,String getDescription(),True
2,MidiDevice.Info,14,String getVersion(),True
2,MidiDevice.Info,15,String getDescription(),True
2,MidiDevice.Info,16,String getVersion(),True
2,MidiDevice.Info,17,String getDescription(),True
2,MidiDevice.Info,18,String getVersion(),True
2,MidiDevice.Info,19,String getDescription(),True
2,MidiDevice.Info,20,String getVersion(),True
3,MidiEvent,1,"boolean add(int index, E element)",False
3,MidiEvent,2,boolean addAll(Collection<? extends E> c),False
3,MidiEvent,3,"boolean addAll(int index, Collection<? extends E> c)",False
3,MidiEvent,4,void clear(),False
3,MidiEvent,5,boolean contains(Object o),False
3,MidiEvent,6,E get(int index),False
3,MidiEvent,7,int indexOf(Object o),False
3,MidiEvent,8,boolean isEmpty(),False
3,MidiEvent,9,int lastIndexOf(Object o),False
3,MidiEvent,10,E remove(int index),False
