Sample Number,ClassName,Snippet Number,Method,Exist
0,FileSystemProvider,1,FileSystem getFileSystem(URI uri),True
0,FileSystemProvider,2,Iterable<Path> getPaths(URI uri),False
0,FileSystemProvider,3,"FileSystem newFileSystem(URI uri, Map<String,?> env)",True
0,FileSystemProvider,4,FileSystemProvider getFileSystemProvider(URI uri),False
0,FileSystemProvider,5,Iterable<FileSystem> getFileSystems(),False
1,FileTypeDetector,1,boolean probeContentType(Path path),False
1,FileTypeDetector,2,boolean probeContentType(InputStream stream),False
1,FileTypeDetector,3,boolean probeContentType(byte[] data),False
1,FileTypeDetector,4,boolean probeContentType(String path),False
1,FileTypeDetector,5,boolean probeContentType(URI uri),False
