Sample Number,ClassName,Snippet Number,Method,Exist
0,JMXConnectionNotification,1,boolean add(E e),False
0,JMXConnectionNotification,2,boolean addAll(Collection<? extends E> c),False
0,JMXConnectionNotification,3,void clear(),False
0,JMXConnectionNotification,4,boolean contains(Object o),False
0,JMXConnectionNotification,5,boolean containsAll(Collection<?> c),False
0,JMXConnectionNotification,6,boolean equals(Object o),False
0,JMXConnectionNotification,7,E get(int index),False
0,JMXConnectionNotification,8,int indexOf(Object o),False
0,JMXConnectionNotification,9,boolean isEmpty(),False
0,JMXConnectionNotification,10,Iterator<E> iterator(),False
0,JMXConnectionNotification,11,int lastIndexOf(Object o),False
0,JMXConnectionNotification,12,ListIterator<E> listIterator(),False
0,JMXConnectionNotification,13,ListIterator<E> listIterator(int index),False
0,JMXConnectionNotification,14,boolean remove(Object o),False
0,JMXConnectionNotification,15,E remove(int index),False
0,JMXConnectionNotification,16,boolean removeAll(Collection<?> c),False
0,JMXConnectionNotification,17,boolean retainAll(Collection<?> c),False
0,JMXConnectionNotification,18,"E set(int index, E element)",False
0,JMXConnectionNotification,19,int size(),False
0,JMXConnectionNotification,20,"List<E> subList(int fromIndex, int toIndex)",False
0,JMXConnectionNotification,21,Object[] toArray(),False
0,JMXConnectionNotification,22,<T> T[] toArray(T[] a),False
0,JMXConnectionNotification,23,String toString(),False
1,JMXConnectorFactory,1,"JMXConnectorFactory.newJMXConnector(URL, Map<String,?>)",False
1,JMXConnectorFactory,2,"JMXConnectorFactory.connect(URL, Map<String,?>)",False
1,JMXConnectorFactory,3,"JMXConnectorFactory.getEnvironment(Map<String,?>)",False
1,JMXConnectorFactory,4,JMXConnectorFactory.getDefaultEnvironment(),False
1,JMXConnectorFactory,5,"JMXConnectorFactory.getDefaultEnvironment(Map<String,?>)",False
2,JMXConnectorServer,1,"JMXConnectorServer newJMXConnectorServer(JMXServiceURL serviceURL, Map environment, JMXConnectorServerHandler handler)",False
2,JMXConnectorServer,2,void start(),False
2,JMXConnectorServer,3,void stop(),False
2,JMXConnectorServer,4,JMXServiceURL getAddress(),False
2,JMXConnectorServer,5,JMXConnectorServerHandler getHandler(),False
3,JMXConnectorServerFactory,1,"JMXConnectorServerFactory.newJMXConnectorServer(URL endpoint, Map<String,?> environment, MBeanServerConnection mbsc)",False
3,JMXConnectorServerFactory,2,"JMXConnectorServerFactory.newJMXConnectorServer(URL endpoint, Map<String,?> environment, MBeanServerConnection mbsc, List<String> names)",False
3,JMXConnectorServerFactory,3,"JMXConnectorServerFactory.newJMXConnectorServer(URL endpoint, Map<String,?> environment, MBeanServerConnection mbsc, List<String> names, List<String> types)",False
3,JMXConnectorServerFactory,4,"JMXConnectorServerFactory.newJMXConnectorServer(URL endpoint, Map<String,?> environment, MBeanServerConnection mbsc, List<String> names, List<String> types, List<String> attributes)",False
3,JMXConnectorServerFactory,5,"JMXConnectorServerFactory.newJMXConnectorServer(URL endpoint, Map<String,?> environment, MBeanServerConnection mbsc, List<String> names, List<String> types, List<String> attributes, List<String> notifypes)",False
4,JMXPrincipal,1,boolean add(E e),False
4,JMXPrincipal,2,boolean addAll(Collection<? extends E> c),False
4,JMXPrincipal,3,void clear(),False
4,JMXPrincipal,4,boolean contains(Object o),False
4,JMXPrincipal,5,boolean containsAll(Collection<?> c),False
4,JMXPrincipal,6,boolean equals(Object o),True
4,JMXPrincipal,7,E get(int index),False
4,JMXPrincipal,8,int indexOf(Object o),False
4,JMXPrincipal,9,boolean isEmpty(),False
4,JMXPrincipal,10,Iterator<E> iterator(),False
4,JMXPrincipal,11,int lastIndexOf(Object o),False
4,JMXPrincipal,12,ListIterator<E> listIterator(),False
4,JMXPrincipal,13,ListIterator<E> listIterator(int index),False
4,JMXPrincipal,14,boolean remove(Object o),False
4,JMXPrincipal,15,E remove(int index),False
4,JMXPrincipal,16,boolean removeAll(Collection<?> c),False
4,JMXPrincipal,17,boolean retainAll(Collection<?> c),False
4,JMXPrincipal,18,"E set(int index, E element)",False
4,JMXPrincipal,19,int size(),False
4,JMXPrincipal,20,"List<E> subList(int fromIndex, int toIndex)",False
4,JMXPrincipal,21,Object[] toArray(),False
4,JMXPrincipal,22,<T> T[] toArray(T[] a),False
4,JMXPrincipal,23,String toString(),True
5,JMXServiceURL,1,boolean add(E e),False
5,JMXServiceURL,2,boolean addAll(Collection<? extends E> c),False
5,JMXServiceURL,3,void clear(),False
5,JMXServiceURL,4,boolean contains(Object o),False
5,JMXServiceURL,5,boolean containsAll(Collection<?> c),False
5,JMXServiceURL,6,boolean equals(Object o),True
5,JMXServiceURL,7,E get(int index),False
5,JMXServiceURL,8,int indexOf(Object o),False
5,JMXServiceURL,9,boolean isEmpty(),False
5,JMXServiceURL,10,Iterator<E> iterator(),False
5,JMXServiceURL,11,int lastIndexOf(Object o),False
5,JMXServiceURL,12,ListIterator<E> listIterator(),False
5,JMXServiceURL,13,ListIterator<E> listIterator(int index),False
5,JMXServiceURL,14,boolean remove(Object o),False
5,JMXServiceURL,15,E remove(int index),False
5,JMXServiceURL,16,boolean removeAll(Collection<?> c),False
5,JMXServiceURL,17,boolean retainAll(Collection<?> c),False
5,JMXServiceURL,18,"E set(int index, E element)",False
5,JMXServiceURL,19,int size(),False
5,JMXServiceURL,20,"List<E> subList(int fromIndex, int toIndex)",False
6,NotificationResult,1,boolean add(E e),False
6,NotificationResult,2,void clear(),False
6,NotificationResult,3,boolean contains(Object o),False
6,NotificationResult,4,boolean remove(Object o),False
6,NotificationResult,5,boolean removeAll(Collection<?> c),False
7,SubjectDelegationPermission,1,boolean isReadOnly(),False
7,SubjectDelegationPermission,2,boolean implies(SubjectDelegationPermission sdp),False
7,SubjectDelegationPermission,3,boolean equals(Object obj),False
7,SubjectDelegationPermission,4,int hashCode(),False
7,SubjectDelegationPermission,5,String toString(),False
8,TargetedNotification,1,boolean add(E e),False
8,TargetedNotification,2,void clear(),False
8,TargetedNotification,3,boolean contains(Object o),False
8,TargetedNotification,4,boolean remove(Object o),False
8,TargetedNotification,5,boolean removeAll(Collection<?> c),False
