ClassName,Method,Return Type
Chromaticity,getCategory(),Class<? extends Attribute>
Chromaticity,getEnumValueTable(),protected EnumSyntax[]
Chromaticity,getName(),String
Chromaticity,getStringTable(),protected String[]
ColorSupported,getCategory(),Class<? extends Attribute>
ColorSupported,getEnumValueTable(),protected EnumSyntax[]
ColorSupported,getName(),String
ColorSupported,getStringTable(),protected String[]
Compression,getCategory(),Class<? extends Attribute>
Compression,getEnumValueTable(),protected EnumSyntax[]
Compression,getName(),String
Compression,getStringTable(),protected String[]
Copies,equals(Object object),boolean
Copies,getCategory(),Class<? extends Attribute>
Copies,getName(),String
CopiesSupported,equals(Object object),boolean
CopiesSupported,getCategory(),Class<? extends Attribute>
CopiesSupported,getName(),String
DateTimeAtCompleted,equals(Object object),boolean
DateTimeAtCompleted,getCategory(),Class<? extends Attribute>
DateTimeAtCompleted,getName(),String
DateTimeAtCreation,equals(Object object),boolean
DateTimeAtCreation,getCategory(),Class<? extends Attribute>
DateTimeAtCreation,getName(),String
DateTimeAtProcessing,equals(Object object),boolean
DateTimeAtProcessing,getCategory(),Class<? extends Attribute>
DateTimeAtProcessing,getName(),String
Destination,equals(Object object),boolean
Destination,getCategory(),Class<? extends Attribute>
Destination,getName(),String
DialogTypeSelection,getCategory(),Class
DialogTypeSelection,getEnumValueTable(),protected EnumSyntax[]
DialogTypeSelection,getName(),String
DialogTypeSelection,getStringTable(),protected String[]
DocumentName,equals(Object object),boolean
DocumentName,getCategory(),Class<? extends Attribute>
DocumentName,getName(),String
Fidelity,getCategory(),Class<? extends Attribute>
Fidelity,getEnumValueTable(),protected EnumSyntax[]
Fidelity,getName(),String
Fidelity,getStringTable(),protected String[]
Finishings,getCategory(),Class<? extends Attribute>
Finishings,getEnumValueTable(),protected EnumSyntax[]
Finishings,getName(),String
Finishings,getOffset(),protected int
Finishings,getStringTable(),protected String[]
JobHoldUntil,equals(Object object),boolean
JobHoldUntil,getCategory(),Class<? extends Attribute>
JobHoldUntil,getName(),String
JobImpressions,equals(Object object),boolean
JobImpressions,getCategory(),Class<? extends Attribute>
JobImpressions,getName(),String
JobImpressionsCompleted,equals(Object object),boolean
JobImpressionsCompleted,getCategory(),Class<? extends Attribute>
JobImpressionsCompleted,getName(),String
JobImpressionsSupported,equals(Object object),boolean
JobImpressionsSupported,getCategory(),Class<? extends Attribute>
JobImpressionsSupported,getName(),String
JobKOctets,equals(Object object),boolean
JobKOctets,getCategory(),Class<? extends Attribute>
JobKOctets,getName(),String
JobKOctetsProcessed,equals(Object object),boolean
JobKOctetsProcessed,getCategory(),Class<? extends Attribute>
JobKOctetsProcessed,getName(),String
JobKOctetsSupported,equals(Object object),boolean
JobKOctetsSupported,getCategory(),Class<? extends Attribute>
JobKOctetsSupported,getName(),String
JobMediaSheets,equals(Object object),boolean
JobMediaSheets,getCategory(),Class<? extends Attribute>
JobMediaSheets,getName(),String
JobMediaSheetsCompleted,equals(Object object),boolean
JobMediaSheetsCompleted,getCategory(),Class<? extends Attribute>
JobMediaSheetsCompleted,getName(),String
JobMediaSheetsSupported,equals(Object object),boolean
JobMediaSheetsSupported,getCategory(),Class<? extends Attribute>
JobMediaSheetsSupported,getName(),String
JobMessageFromOperator,equals(Object object),boolean
JobMessageFromOperator,getCategory(),Class<? extends Attribute>
JobMessageFromOperator,getName(),String
JobName,equals(Object object),boolean
JobName,getCategory(),Class<? extends Attribute>
JobName,getName(),String
JobOriginatingUserName,equals(Object object),boolean
JobOriginatingUserName,getCategory(),Class<? extends Attribute>
JobOriginatingUserName,getName(),String
JobPriority,equals(Object object),boolean
JobPriority,getCategory(),Class<? extends Attribute>
JobPriority,getName(),String
JobPrioritySupported,equals(Object object),boolean
JobPrioritySupported,getCategory(),Class<? extends Attribute>
JobPrioritySupported,getName(),String
JobSheets,getCategory(),Class<? extends Attribute>
JobSheets,getEnumValueTable(),protected EnumSyntax[]
JobSheets,getName(),String
JobSheets,getStringTable(),protected String[]
JobState,getCategory(),Class<? extends Attribute>
JobState,getEnumValueTable(),protected EnumSyntax[]
JobState,getName(),String
JobState,getStringTable(),protected String[]
JobStateReason,getCategory(),Class<? extends Attribute>
JobStateReason,getEnumValueTable(),protected EnumSyntax[]
JobStateReason,getName(),String
JobStateReason,getStringTable(),protected String[]
JobStateReasons,add(JobStateReason o),boolean
JobStateReasons,getCategory(),Class<? extends Attribute>
JobStateReasons,getName(),String
Media,equals(Object object),boolean
Media,getCategory(),Class<? extends Attribute>
Media,getName(),String
MediaName,getEnumValueTable(),protected EnumSyntax[]
MediaName,getStringTable(),protected String[]
MediaPrintableArea,equals(Object object),boolean
MediaPrintableArea,getCategory(),Class<? extends Attribute>
MediaPrintableArea,getHeight(int units),float
MediaPrintableArea,getName(),String
MediaPrintableArea,getPrintableArea(int units),float[]
MediaPrintableArea,getWidth(int units),float
MediaPrintableArea,getX(int units),float
MediaPrintableArea,getY(int units),float
MediaPrintableArea,hashCode(),int
MediaPrintableArea,toString(),String
MediaPrintableArea,"toString(int units, String unitsName)",String
MediaSize,equals(Object object),boolean
MediaSize,"findMedia(float x, float y, int units)",static MediaSizeName
MediaSize,getCategory(),Class<? extends Attribute>
MediaSize,getMediaSizeForName(MediaSizeName media),static MediaSize
MediaSize,getMediaSizeName(),MediaSizeName
MediaSize,getName(),String
MediaSizeName,getEnumValueTable(),protected EnumSyntax[]
MediaSizeName,getStringTable(),protected String[]
MediaTray,getEnumValueTable(),protected EnumSyntax[]
MediaTray,getStringTable(),protected String[]
MultipleDocumentHandling,getCategory(),Class<? extends Attribute>
MultipleDocumentHandling,getEnumValueTable(),protected EnumSyntax[]
MultipleDocumentHandling,getName(),String
MultipleDocumentHandling,getStringTable(),protected String[]
NumberOfDocuments,equals(Object object),boolean
NumberOfDocuments,getCategory(),Class<? extends Attribute>
NumberOfDocuments,getName(),String
NumberOfInterveningJobs,equals(Object object),boolean
NumberOfInterveningJobs,getCategory(),Class<? extends Attribute>
NumberOfInterveningJobs,getName(),String
NumberUp,equals(Object object),boolean
NumberUp,getCategory(),Class<? extends Attribute>
NumberUp,getName(),String
NumberUpSupported,equals(Object object),boolean
NumberUpSupported,getCategory(),Class<? extends Attribute>
NumberUpSupported,getName(),String
OrientationRequested,getCategory(),Class<? extends Attribute>
OrientationRequested,getEnumValueTable(),protected EnumSyntax[]
OrientationRequested,getName(),String
OrientationRequested,getOffset(),protected int
OrientationRequested,getStringTable(),protected String[]
OutputDeviceAssigned,equals(Object object),boolean
OutputDeviceAssigned,getCategory(),Class<? extends Attribute>
OutputDeviceAssigned,getName(),String
PageRanges,equals(Object object),boolean
PageRanges,getCategory(),Class<? extends Attribute>
PageRanges,getName(),String
PagesPerMinute,equals(Object object),boolean
PagesPerMinute,getCategory(),Class<? extends Attribute>
PagesPerMinute,getName(),String
PagesPerMinuteColor,equals(Object object),boolean
PagesPerMinuteColor,getCategory(),Class<? extends Attribute>
PagesPerMinuteColor,getName(),String
PDLOverrideSupported,getCategory(),Class<? extends Attribute>
PDLOverrideSupported,getEnumValueTable(),protected EnumSyntax[]
PDLOverrideSupported,getName(),String
PDLOverrideSupported,getStringTable(),protected String[]
PresentationDirection,getCategory(),Class<? extends Attribute>
PresentationDirection,getEnumValueTable(),protected EnumSyntax[]
PresentationDirection,getName(),String
PresentationDirection,getStringTable(),protected String[]
PrinterInfo,equals(Object object),boolean
PrinterInfo,getCategory(),Class<? extends Attribute>
PrinterInfo,getName(),String
PrinterIsAcceptingJobs,getCategory(),Class<? extends Attribute>
PrinterIsAcceptingJobs,getEnumValueTable(),protected EnumSyntax[]
PrinterIsAcceptingJobs,getName(),String
PrinterIsAcceptingJobs,getStringTable(),protected String[]
PrinterLocation,equals(Object object),boolean
PrinterLocation,getCategory(),Class<? extends Attribute>
PrinterLocation,getName(),String
PrinterMakeAndModel,equals(Object object),boolean
