ClassName,Method,Return Type
Stub,connect(ORB orb),void
Stub,equals(Object obj),boolean
Stub,hashCode(),int
Stub,toString(),String
Util,"copyObject(Object obj, ORB orb)",static Object
Util,"copyObjects(Object[] obj, ORB orb)",static Object[]
Util,createValueHandler(),static ValueHandler
Util,getCodebase(Class clz),static String
Util,getTie(Remote target),static Tie
Util,isLocal(Stub stub),static boolean
Util,"loadClass(String className, String remoteCodebase, ClassLoader loader)",static Class
Util,mapSystemException(SystemException ex),static RemoteException
Util,readAny(InputStream in),static Object
Util,"registerTarget(Tie tie, Remote target)",static void
Util,unexportObject(Remote target),static void
Util,wrapException(Throwable orig),static RemoteException
Util,"writeAbstractObject(OutputStream out, Object obj)",static void
Util,"writeAny(OutputStream out, Object obj)",static void
Util,"writeRemoteObject(OutputStream out, Object obj)",static void
