ClassName,URL
AdapterAlreadyExistsHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/POAPackage/AdapterAlreadyExistsHelper.html
AdapterNonExistentHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/POAPackage/AdapterNonExistentHelper.html
InvalidPolicyHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/POAPackage/InvalidPolicyHelper.html
NoServantHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/POAPackage/NoServantHelper.html
ObjectAlreadyActiveHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/POAPackage/ObjectAlreadyActiveHelper.html
ObjectNotActiveHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/POAPackage/ObjectNotActiveHelper.html
ServantAlreadyActiveHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/POAPackage/ServantAlreadyActiveHelper.html
ServantNotActiveHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/POAPackage/ServantNotActiveHelper.html
WrongAdapterHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/POAPackage/WrongAdapterHelper.html
WrongPolicyHelper,https://docs.oracle.com/javase/8/docs/api/org/omg/PortableServer/POAPackage/WrongPolicyHelper.html
